angDist,angDist2,angDist22,TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,EDR?,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,Ng,Nr,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag,B_gmag,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag,B_rmag,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag,B_imag,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag,B_zmag,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag,B_ymag,yKmag,e_yKmag,yFlags,JName,ra,dec,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,JNAME,ra2,dec2,errHalfMaj2,errHalfMin2,errPosAng2,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass
0.687164,0.139679,0.014472,39627836704690561,218.20598941508985,2.094365504612159,0.7912,QSO,,,,44.57205428208119,True,110512182060003666,218.20599118358,2.09436189389,0.014000000432133675,0.014000000432133675,90.0,1377,59,436527232,52,0.01402396134,0.01402396134,56009.610130413,5,29,1,4,13,8,3,0.9992790222167969,22.219900131225586,0.19359999895095825,,1,22.219900131225586,22.219900131225586,,,115000,0.99863201379776,21.97760009765625,0.061500001698732376,0.1746000051498413,4,21.83880043029785,22.244699478149414,22.247699737548828,0.19679999351501465,115000,0.9997069835662842,21.152299880981445,0.03880000114440918,0.17339999973773956,12,20.764799118041992,21.38610076904297,21.038000106811523,0.05040000006556511,115000,0.9989519715309143,20.70639991760254,0.10719999670982361,0.2387000024318695,6,20.263700485229492,20.931499481201172,20.584199905395508,0.06889999657869339,115000,0.9992570281028748,20.64590072631836,0.007600000128149986,0.020899999886751175,2,20.62969970703125,20.659000396728516,20.58810043334961,0.18060000240802765,115000,J143249.42+020539.7,218.205951,2.094371,,19.665000915527344,,17.92300033569336,,0.23000000417232513,,0.19300000369548798,433850444171,1,2008.38037109375,0,J143249.48+020539.8,218.206178,2.094398,0.32899999618530273,0.30000001192092896,80.0,16.222999572753906,15.097999572753906,11.864999771118164,8.734999656677246,,,,0.06400000303983688,0.0820000022649765,0.19099999964237213,,,,,2178101501241036398,0000,0,00nn,AABU,
1.344919,0.23627,0.285344,39627836721466661,219.17069165711484,2.061248422446034,0.491,QSO,,,,43.867340134884884,True,110472191707213954,219.17076584066,2.06122037935,0.00800000037997961,0.00800000037997961,90.0,1377,57,444915712,53,0.00778735109,0.00778735109,56062.373514434,5,18,1,4,4,8,1,0.9990010261535645,21.234800338745117,0.1356000006198883,,1,21.234800338745117,21.234800338745117,,,115000,0.9993910193443298,20.809499740600586,0.020899999886751175,0.04830000177025795,3,20.7632999420166,20.85919952392578,20.59429931640625,0.059700001031160355,16892216,0.9985420107841492,20.165000915527344,0.016899999231100082,0.2971999943256378,3,19.74530029296875,20.18320083618164,19.717500686645508,0.20669999718666077,16892216,0.999625027179718,19.59429931640625,0.05480000004172325,0.13359999656677246,7,19.33180046081543,19.73819923400879,19.24139976501465,0.08649999648332596,16892216,0.9985830187797546,18.798900604248047,0.09969999641180038,,1,18.798900604248047,18.798900604248047,18.67650032043457,0.13580000400543213,16892208,J143640.98+020340.5,219.170756,2.061261,,18.381000518798828,17.506000518798828,,,0.07500000298023224,0.08100000023841858,,433850440238,1,2008.38037109375,1,J143641.04+020339.8,219.171026,2.061081,0.12999999523162842,0.11999999731779099,85.0,15.102999687194824,13.845999717712402,9.788999557495117,6.925000190734863,,,,0.035999998450279236,0.03799999877810478,0.03500000014901161,0.06499999761581421,,,,2193101501241037935,0000,0,1111,AAAA,
1.344919,1.106368,0.285344,39627836721466661,219.17069165711484,2.061248422446034,0.491,QSO,,,,43.867340134884884,True,110472191707213954,219.17076584066,2.06122037935,0.00800000037997961,0.00800000037997961,90.0,1377,57,444915712,53,0.00778735109,0.00778735109,56062.373514434,5,18,1,4,4,8,1,0.9990010261535645,21.234800338745117,0.1356000006198883,,1,21.234800338745117,21.234800338745117,,,115000,0.9993910193443298,20.809499740600586,0.020899999886751175,0.04830000177025795,3,20.7632999420166,20.85919952392578,20.59429931640625,0.059700001031160355,16892216,0.9985420107841492,20.165000915527344,0.016899999231100082,0.2971999943256378,3,19.74530029296875,20.18320083618164,19.717500686645508,0.20669999718666077,16892216,0.999625027179718,19.59429931640625,0.05480000004172325,0.13359999656677246,7,19.33180046081543,19.73819923400879,19.24139976501465,0.08649999648332596,16892216,0.9985830187797546,18.798900604248047,0.09969999641180038,,1,18.798900604248047,18.798900604248047,18.67650032043457,0.13580000400543213,16892208,J143641.03+020340.1,219.170979,2.061139,18.649999618530273,18.485000610351562,17.667999267578125,16.64900016784668,0.0560000017285347,0.0820000022649765,0.09399999678134918,0.061000000685453415,433850440208,1,2008.3802490234375,1,J143641.04+020339.8,219.171026,2.061081,0.12999999523162842,0.11999999731779099,85.0,15.102999687194824,13.845999717712402,9.788999557495117,6.925000190734863,,,,0.035999998450279236,0.03799999877810478,0.03500000014901161,0.06499999761581421,,,,2193101501241037935,0000,0,1111,AAAA,
1.344919,0.23627,1.397078,39627836721466661,219.17069165711484,2.061248422446034,0.491,QSO,,,,43.867340134884884,True,110472191710463769,219.17103974617,2.06107639171,0.004000000189989805,0.004000000189989805,90.0,1377,57,310697984,37,0.00449982347,0.00449982347,56022.488125742,0,46,9,11,12,6,8,0.9997619986534119,21.026500701904297,0.05939999967813492,0.14910000562667847,9,20.930400848388672,21.319599151611328,20.793899536132812,0.07609999924898148,16777496,0.9996979832649231,20.36359977722168,0.05350000038743019,0.14730000495910645,8,20.20039939880371,20.630399703979492,19.781299591064453,0.057500001043081284,16777496,0.9996479749679565,19.719200134277344,0.05119999870657921,0.19449999928474426,12,19.28499984741211,19.969499588012695,19.125,0.019600000232458115,16777496,0.9997069835662842,19.527000427246094,0.07450000196695328,0.1500999927520752,3,19.324399948120117,19.544700622558594,18.924100875854492,0.05339999869465828,16777496,0.9996370077133179,19.36720085144043,0.10029999911785126,0.21050000190734863,8,19.09830093383789,19.620500564575195,18.863399505615234,0.10949999839067459,16777496,J143640.98+020340.5,219.170756,2.061261,,18.381000518798828,17.506000518798828,,,0.07500000298023224,0.08100000023841858,,433850440238,1,2008.38037109375,1,J143641.04+020339.8,219.171026,2.061081,0.12999999523162842,0.11999999731779099,85.0,15.102999687194824,13.845999717712402,9.788999557495117,6.925000190734863,,,,0.035999998450279236,0.03799999877810478,0.03500000014901161,0.06499999761581421,,,,2193101501241037935,0000,0,1111,AAAA,
1.344919,1.106368,1.397078,39627836721466661,219.17069165711484,2.061248422446034,0.491,QSO,,,,43.867340134884884,True,110472191710463769,219.17103974617,2.06107639171,0.004000000189989805,0.004000000189989805,90.0,1377,57,310697984,37,0.00449982347,0.00449982347,56022.488125742,0,46,9,11,12,6,8,0.9997619986534119,21.026500701904297,0.05939999967813492,0.14910000562667847,9,20.930400848388672,21.319599151611328,20.793899536132812,0.07609999924898148,16777496,0.9996979832649231,20.36359977722168,0.05350000038743019,0.14730000495910645,8,20.20039939880371,20.630399703979492,19.781299591064453,0.057500001043081284,16777496,0.9996479749679565,19.719200134277344,0.05119999870657921,0.19449999928474426,12,19.28499984741211,19.969499588012695,19.125,0.019600000232458115,16777496,0.9997069835662842,19.527000427246094,0.07450000196695328,0.1500999927520752,3,19.324399948120117,19.544700622558594,18.924100875854492,0.05339999869465828,16777496,0.9996370077133179,19.36720085144043,0.10029999911785126,0.21050000190734863,8,19.09830093383789,19.620500564575195,18.863399505615234,0.10949999839067459,16777496,J143641.03+020340.1,219.170979,2.061139,18.649999618530273,18.485000610351562,17.667999267578125,16.64900016784668,0.0560000017285347,0.0820000022649765,0.09399999678134918,0.061000000685453415,433850440208,1,2008.3802490234375,1,J143641.04+020339.8,219.171026,2.061081,0.12999999523162842,0.11999999731779099,85.0,15.102999687194824,13.845999717712402,9.788999557495117,6.925000190734863,,,,0.035999998450279236,0.03799999877810478,0.03500000014901161,0.06499999761581421,,,,2193101501241037935,0000,0,1111,AAAA,
0.055208,0.046301,0.023153,39627836725660059,219.36274500178607,2.011269808501905,1.5651,QSO,0.5706563389577801,0.0,1.365770892512573e-05,45.48775294871054,True,110412193627203973,219.36274364232,2.0112635222,0.009999999776482582,0.009999999776482582,90.0,1377,56,436527232,52,0.01046855683,0.01046855683,56201.397597897,10,30,0,6,11,8,5,,,,,0,,,,,114720,0.9988219738006592,21.726999282836914,0.0414000004529953,0.10509999841451645,4,21.58009910583496,21.809799194335938,21.595600128173828,0.1589999943971634,115000,0.9996690154075623,20.637800216674805,0.04470000043511391,0.15760000050067902,10,20.51110076904297,20.989599227905273,20.848400115966797,0.07999999821186066,115000,0.9995520114898682,20.100099563598633,0.02930000051856041,0.13830000162124634,8,19.812999725341797,20.257999420166016,20.082199096679688,0.05290000140666962,115000,0.9997220039367676,19.747499465942383,0.03620000183582306,0.08020000159740448,5,19.698699951171875,19.887800216674805,19.72480010986328,0.09839999675750732,115000,J143727.05+020040.6,219.362736,2.011279,19.47800064086914,18.525999069213867,17.472999572753906,16.975000381469727,0.11500000208616257,0.08500000089406967,0.07800000160932541,0.08100000023841858,433850439613,2,2008.3802490234375,1,J143727.06+020040.5,219.362751,2.011256,0.21799999475479126,0.20100000500679016,86.0,15.855999946594238,14.317000389099121,11.206999778747559,8.937000274658203,,,,0.052000001072883606,0.04699999839067459,0.10199999809265137,0.34299999475479126,,,,2193101501241037998,0000,0,011n,AAAB,
0.055208,0.070347,0.023153,39627836725660059,219.36274500178607,2.011269808501905,1.5651,QSO,0.5706563389577801,0.0,1.365770892512573e-05,45.48775294871054,True,110412193627203973,219.36274364232,2.0112635222,0.009999999776482582,0.009999999776482582,90.0,1377,56,436527232,52,0.01046855683,0.01046855683,56201.397597897,10,30,0,6,11,8,5,,,,,0,,,,,114720,0.9988219738006592,21.726999282836914,0.0414000004529953,0.10509999841451645,4,21.58009910583496,21.809799194335938,21.595600128173828,0.1589999943971634,115000,0.9996690154075623,20.637800216674805,0.04470000043511391,0.15760000050067902,10,20.51110076904297,20.989599227905273,20.848400115966797,0.07999999821186066,115000,0.9995520114898682,20.100099563598633,0.02930000051856041,0.13830000162124634,8,19.812999725341797,20.257999420166016,20.082199096679688,0.05290000140666962,115000,0.9997220039367676,19.747499465942383,0.03620000183582306,0.08020000159740448,5,19.698699951171875,19.887800216674805,19.72480010986328,0.09839999675750732,115000,J143727.06+020040.6,219.362761,2.011281,19.371000289916992,18.565000534057617,17.642000198364258,17.04800033569336,0.10999999940395355,0.10000000149011612,0.10499999672174454,0.10199999809265137,433850484714,1,2008.3802490234375,1,J143727.06+020040.5,219.362751,2.011256,0.21799999475479126,0.20100000500679016,86.0,15.855999946594238,14.317000389099121,11.206999778747559,8.937000274658203,,,,0.052000001072883606,0.04699999839067459,0.10199999809265137,0.34299999475479126,,,,2193101501241037998,0000,0,011n,AAAB,
0.024545,0.081888,0.034877,39627841591051279,149.2964311906586,2.18454823333254,0.8284,QSO,1.062254633283799,0.0,4.789331077610466e-05,45.807111880852226,True,110621492963991917,149.29642885441,2.18453883086,0.004000000189989805,0.004000000189989805,90.0,1359,51,503635968,60,0.00392286964,0.00385019617,56116.387381594,5,79,11,24,20,14,10,0.9997720122337341,22.470800399780273,0.08590000122785568,0.34860000014305115,9,21.917800903320312,22.99679946899414,22.53860092163086,0.1363999992609024,115000,0.9996150135993958,21.20709991455078,0.030400000512599945,0.20970000326633453,18,20.82360076904297,21.350500106811523,21.117700576782227,0.03290000185370445,115000,0.99931800365448,19.929500579833984,0.0210999995470047,0.15219999849796295,19,19.7716007232666,20.34000015258789,19.913999557495117,0.03060000017285347,115000,0.9989240169525146,19.239900588989258,0.026499999687075615,0.08110000193119049,7,19.118000030517578,19.35140037536621,19.15959930419922,0.04360000044107437,115000,0.9993339776992798,18.913700103759766,0.026200000196695328,0.1565999984741211,10,18.598800659179688,19.125,18.86590003967285,0.06319999694824219,115000,J095711.14+021104.3,149.296454,2.184548,18.19099998474121,16.753999710083008,15.996000289916992,14.993000030517578,0.03200000151991844,0.01899999938905239,0.014999999664723873,0.012000000104308128,433850298254,1,2007.4853515625,0,J095711.14+021104.3,149.296438,2.184548,0.08500000089406967,0.0820000022649765,111.0,13.475000381469727,12.192000389099121,9.395999908447266,6.948999881744385,16.913000106811523,15.850000381469727,14.951000213623047,0.027000000700354576,0.024000000208616257,0.03200000151991844,0.0729999989271164,0.18299999833106995,0.1379999965429306,0.13300000131130219,1497101501241033523,0000,0,0000,AAAA,0.1080000028014183
0.417156,0.318546,0.047082,39627853704203054,151.38521010662248,2.714960217191678,2.2533,QSO,0.3195095859241488,0.01305784108788142,3.339922911342574e-05,45.84893402256632,True,111251513852088425,151.38520836285,2.71497317892,0.014999999664723873,0.014999999664723873,90.0,1360,66,436527232,52,0.01532919301,0.01532919301,55691.259007625,5,21,0,8,8,5,0,,,,,0,,,,,114720,0.999642014503479,22.16830062866211,0.023499999195337296,0.08959999680519104,7,22.102699279785156,22.36199951171875,20.92020034790039,0.06669999659061432,16892216,0.9990220069885254,21.59309959411621,0.05400000140070915,0.19509999454021454,8,21.26740074157715,21.861900329589844,21.5674991607666,0.14000000059604645,115000,0.9990320205688477,20.973499298095703,0.08640000224113464,0.16030000150203705,5,20.708999633789062,21.07270050048828,20.880300521850586,0.21220000088214874,115000,,,,,0,,,,,114720,J100532.47+024253.7,151.385296,2.714939,20.3439998626709,19.465999603271484,18.59000015258789,17.479999542236328,0.17900000512599945,0.1599999964237213,0.1770000010728836,0.09600000083446503,433847965919,1,2007.5836181640625,0,J100532.42+024253.6,151.385116,2.714893,0.6200000047683716,0.5550000071525574,76.0,16.743000030517578,15.378000259399414,11.654999732971191,8.932000160217285,,,,0.13300000131130219,0.13500000536441803,0.2150000035762787,0.46399998664855957,,,,1512103001241010856,0000,0,nnnn,BBBC,
0.302266,0.078717,0.033313,39627854794724221,216.4852968395742,2.647046903172949,2.02785,QSO,0.5793533193662892,0.032261321536438875,1.9507365858454095e-05,45.721919667448304,True,111172164852676923,216.48528929182,2.64704153832,0.017999999225139618,0.017999999225139618,90.0,1376,63,436527232,52,0.01781042872,0.01781042872,56149.641203401,4,19,0,1,7,6,5,,,,,0,,,,,16416,0.7903149724006653,22.32080078125,0.18690000474452972,,1,22.32080078125,22.32080078125,,,115256,0.9988909959793091,21.505599975585938,0.048700001090765,0.147599995136261,7,21.310400009155273,21.652999877929688,21.554899215698242,0.11029999703168869,115000,0.9990670084953308,20.599599838256836,0.05909999832510948,0.1777999997138977,5,20.366500854492188,20.812400817871094,20.425399780273438,0.09529999643564224,115000,0.9992409944534302,20.219999313354492,0.026599999517202377,0.09200000017881393,5,20.083799362182617,20.308500289916992,20.128799438476562,0.10689999908208847,115000,J142556.46+023849.3,216.485278,2.647036,19.7189998626709,18.781999588012695,17.788999557495117,17.048999786376953,0.17399999499320984,0.1289999932050705,0.08100000023841858,0.07800000160932541,433848076920,1,2008.399658203125,0,J142556.47+023849.6,216.485295,2.647131,0.2849999964237213,0.25999999046325684,85.0,15.961999893188477,14.890999794006348,11.807000160217285,9.315999984741211,,,,0.0560000017285347,0.07199999690055847,0.18299999833106995,0.5099999904632568,,,,2163103001241013995,0000,0,01nn,AABC,
0.302266,0.152433,0.033313,39627854794724221,216.4852968395742,2.647046903172949,2.02785,QSO,0.5793533193662892,0.032261321536438875,1.9507365858454095e-05,45.721919667448304,True,111172164852676923,216.48528929182,2.64704153832,0.017999999225139618,0.017999999225139618,90.0,1376,63,436527232,52,0.01781042872,0.01781042872,56149.641203401,4,19,0,1,7,6,5,,,,,0,,,,,16416,0.7903149724006653,22.32080078125,0.18690000474452972,,1,22.32080078125,22.32080078125,,,115256,0.9988909959793091,21.505599975585938,0.048700001090765,0.147599995136261,7,21.310400009155273,21.652999877929688,21.554899215698242,0.11029999703168869,115000,0.9990670084953308,20.599599838256836,0.05909999832510948,0.1777999997138977,5,20.366500854492188,20.812400817871094,20.425399780273438,0.09529999643564224,115000,0.9992409944534302,20.219999313354492,0.026599999517202377,0.09200000017881393,5,20.083799362182617,20.308500289916992,20.128799438476562,0.10689999908208847,115000,J142556.46+023849.2,216.48526,2.647026,19.575000762939453,18.993000030517578,17.834999084472656,17.226999282836914,0.13500000536441803,0.13600000739097595,0.10899999737739563,0.10999999940395355,433848868966,2,2008.3802490234375,0,J142556.47+023849.6,216.485295,2.647131,0.2849999964237213,0.25999999046325684,85.0,15.961999893188477,14.890999794006348,11.807000160217285,9.315999984741211,,,,0.0560000017285347,0.07199999690055847,0.18299999833106995,0.5099999904632568,,,,2163103001241013995,0000,0,01nn,AABC,
0.499773,0.103827,0.157757,39627854815692616,217.57242121320255,2.693950793157133,1.74425,QSO,0.4646076413452631,0.018679107679430165,1.8816424548319844e-05,45.2941477241587,True,111232175723223132,217.57240507085,2.69399153997,0.041999999433755875,0.041999999433755875,90.0,1376,61,436363264,52,0.04247055406,0.04247055406,55781.952538539,4,5,0,0,3,2,0,,,,,0,,,,,16416,,,,,0,,,,,114720,0.9992070198059082,21.764400482177734,0.021900000050663948,0.0575999990105629,3,21.713199615478516,21.827600479125977,21.827499389648438,0.04820000007748604,115000,0.9991549849510193,21.571399688720703,0.3472999930381775,0.6926000118255615,2,20.878799438476562,21.573400497436523,21.171199798583984,0.012799999676644802,115000,,,,,0,,,,,114720,J143017.38+024138.1,217.572419,2.693922,,,19.368999481201172,17.922000885009766,,,0.335999995470047,0.17000000178813934,433848093158,1,2008.39404296875,0,J143017.40+024138.5,217.572532,2.694035,0.3869999945163727,0.3490000069141388,82.0,16.601999282836914,14.98799991607666,12.111000061035156,8.836999893188477,,,,0.0860000029206276,0.07500000298023224,0.23199999332427979,,,,,2178103001241010566,0000,0,11nn,AABU,
0.089225,0.137303,0.013775,39627860838713568,216.62624556079348,3.066040363994517,2.2707,QSO,0.2251778729366627,0.005607571156672606,3.053348545227391e-05,45.943233293512556,True,111672166262099770,216.62624703974,3.0660368342,0.009999999776482582,0.009999999776482582,90.0,1376,73,436527232,52,0.01011256636,0.01011256636,55983.714264646,5,30,1,6,12,6,5,0.9989299774169922,22.03969955444336,0.1850000023841858,,1,22.03969955444336,22.03969955444336,21.770000457763672,0.2881999909877777,115000,0.9989789724349976,21.391199111938477,0.03689999878406525,0.0966000035405159,6,21.319900512695312,21.521400451660156,21.35610008239746,0.07569999992847443,115000,0.9993079900741577,20.763099670410156,0.04129999876022339,0.12559999525547028,12,20.55030059814453,20.980899810791016,20.878000259399414,0.06530000269412994,115000,0.999284029006958,20.03219985961914,0.04989999905228615,0.20069999992847443,4,19.92259979248047,20.357799530029297,19.994400024414062,0.19380000233650208,16892216,0.9995759725570679,19.83679962158203,0.06239999830722809,0.2728999853134155,5,19.56170082092285,20.25670051574707,19.960399627685547,0.09309999644756317,115000,J142630.30+030357.8,216.626273,3.066067,19.290000915527344,18.632999420166016,18.086000442504883,17.08099937438965,0.10999999940395355,0.1120000034570694,0.10400000214576721,0.07800000160932541,433847305022,1,2008.399658203125,0,J142630.30+030357.8,216.626254,3.066064,0.3089999854564667,0.27799999713897705,79.0,16.22100067138672,14.99899959564209,11.595000267028809,8.833999633789062,,,,0.06300000101327896,0.07500000298023224,0.1420000046491623,,,,,2163103001241019153,0000,0,00nn,AABU,
0.166712,0.091573,0.048146,39627865767020887,150.58170591643244,3.2470866372994456,0.7307,QSO,,,,44.788785609839465,True,111891505817896898,150.58169497605,3.24707892033,0.010999999940395355,0.010999999940395355,90.0,1360,88,436527232,52,0.01103336726,0.01103336726,55802.720066509,5,40,2,12,13,12,1,0.9987289905548096,22.393600463867188,0.04780000075697899,0.06759999692440033,2,22.34600067138672,22.441600799560547,,,115000,0.9997640252113342,21.99090003967285,0.041999999433755875,0.2379000037908554,12,21.441200256347656,22.257099151611328,22.154499053955078,0.05299999937415123,115000,0.9998229742050171,21.307600021362305,0.06729999929666519,0.16449999809265137,11,20.951799392700195,21.497699737548828,21.203500747680664,0.11249999701976776,115000,0.999176025390625,20.592199325561523,0.05180000141263008,0.17249999940395355,9,20.323400497436523,20.88610076904297,20.533899307250977,0.09759999811649323,115000,0.9970719814300537,20.46980094909668,0.1996999979019165,,1,20.46980094909668,20.46980094909668,,,114992,J100219.60+031449.5,150.581681,3.247092,,19.851999282836914,18.70599937438965,17.92099952697754,,0.20800000429153442,0.18700000643730164,0.10499999672174454,433846317098,1,2007.55859375,0,J100219.59+031449.4,150.581661,3.247074,0.4000000059604645,0.35899999737739563,75.0,16.39900016784668,14.824999809265137,11.118000030517578,8.496000289916992,,,,0.09799999743700027,0.08299999684095383,0.12700000405311584,0.30799999833106995,,,,1512103001241022652,0000,0,001n,AABB,
0.552174,0.471408,0.486223,39627866907871060,218.62629859440406,3.362058883955114,0.0,STAR,,,,,True,112032186263974989,218.62641830114,3.36212182303,0.0010000000474974513,0.0010000000474974513,90.0,1377,88,503636096,60,0.001156695,0.00114503141,55824.228608826,5,54,10,11,12,10,11,0.9994480013847351,19.353099822998047,0.01489999983459711,0.04360000044107437,10,19.26259994506836,19.409099578857422,19.416500091552734,0.023499999195337296,115000,0.9994649887084961,18.19420051574707,0.005200000014156103,0.018799999728798866,8,18.165599822998047,18.226999282836914,18.24679946899414,0.006500000134110451,115000,0.9994239807128906,17.564899444580078,0.00430000014603138,0.012500000186264515,8,17.547100067138672,17.58679962158203,17.619199752807617,0.006599999964237213,115000,0.9992340207099915,17.301000595092773,0.00559999980032444,0.021199999377131462,9,17.289400100708008,17.342500686645508,17.372400283813477,0.01860000006854534,115000,0.9988120198249817,17.162099838256836,0.009399999864399433,0.030400000512599945,11,17.08639907836914,17.189699172973633,17.179800033569336,0.021199999377131462,115000,J143430.33+032143.6,218.626403,3.362138,16.433000564575195,15.991000175476074,15.37600040435791,15.225000381469727,0.009999999776482582,0.009999999776482582,0.008999999612569809,0.014999999664723873,433845713248,1,2008.399658203125,1,J143430.33+032143.8,218.626395,3.362178,0.1889999955892563,0.17900000512599945,93.0,15.116000175476074,15.166999816894531,12.631999969482422,9.470000267028809,16.107999801635742,15.493000030517578,14.89900016784668,0.03500000014901161,0.09200000017881393,,,0.0949999988079071,0.10000000149011612,0.1420000046491623,2193103001241025597,0000,0,11nn,AAUU,0.20100000500679016
0.166418,0.152155,0.007969,39627872926696609,217.85310989237445,3.6125075479044173,3.2544,QSO,0.3963667868560452,0.02733542720960123,7.901222859220316e-05,46.5929034434913,True,112332178531395476,217.85310767523,3.61250748983,0.014000000432133675,0.014000000432133675,90.0,1376,90,436527232,52,0.01382163734,0.01382163734,55783.638768648,10,35,3,9,12,8,3,0.9991840124130249,22.112300872802734,0.07050000131130219,0.1467999964952469,3,21.998899459838867,22.285999298095703,22.58009910583496,0.21709999442100525,115000,0.9993190169334412,21.796899795532227,0.09220000356435776,0.22930000722408295,8,21.309200286865234,22.04509925842285,21.94729995727539,0.12800000607967377,115000,0.9998189806938171,20.896400451660156,0.06750000268220901,0.23389999568462372,8,20.655099868774414,21.2677001953125,21.03689956665039,0.17880000174045563,115000,0.9989709854125977,20.77720069885254,0.09350000321865082,0.1485999971628189,7,20.453899383544922,20.867599487304688,20.82550048828125,0.07150000333786011,115000,0.9983909726142883,20.174800872802734,0.16820000112056732,0.30410000681877136,3,20.055200576782227,20.586599349975586,,,115000,J143124.75+033645.1,217.853137,3.61254,19.41699981689453,18.847999572753906,17.9689998626709,17.253999710083008,0.13899999856948853,0.14800000190734863,0.10700000077486038,0.10400000214576721,433844921731,1,2008.3831787109375,0,J143124.73+033645.1,217.853074,3.612537,0.40799999237060547,0.36800000071525574,77.0,16.624000549316406,15.234999656677246,11.704999923706055,8.907999992370605,,,,0.08699999749660492,0.09099999815225601,0.1589999943971634,,,,,2178103001241037866,0000,0,01nn,AABU,
0.140111,0.049069,0.005181,39627877838225923,150.98655965304286,3.633663849709921,1.3414,QSO,-0.08588831795868623,0.003816573736953238,2.079911852724974e-05,45.299306544505264,True,112361509865240846,150.98655940882,3.63366243144,0.003000000026077032,0.003000000026077032,0.0,1360,97,436527248,52,0.00326871889,0.00328557421,56151.059968612,5,72,12,17,21,13,9,0.999576985836029,19.65220069885254,0.016599999740719795,0.060600001364946365,6,19.61090087890625,19.773500442504883,19.7101993560791,0.037300001829862595,115000,0.9996070265769958,19.73240089416504,0.012400000356137753,0.07930000126361847,13,19.530899047851562,19.827899932861328,19.828100204467773,0.04540000110864639,115000,0.9993860125541687,19.691299438476562,0.018300000578165054,0.09889999777078629,16,19.47599983215332,19.91990089416504,19.75589942932129,0.05959999933838844,115000,0.9998329877853394,19.694799423217773,0.04490000009536743,0.14740000665187836,10,19.49410057067871,19.923200607299805,19.665000915527344,0.07079999893903732,115000,0.9989550113677979,19.733999252319336,0.08869999647140503,0.2549000084400177,9,19.46769905090332,20.27720069885254,19.783100128173828,0.07689999788999557,115000,J100356.77+033801.1,150.986553,3.633652,19.576000213623047,19.08799934387207,17.941999435424805,17.22100067138672,0.10100000351667404,0.09799999743700027,0.09200000017881393,0.05700000002980232,433844709973,1,2007.689453125,0,J100356.77+033801.0,150.986544,3.633628,0.3019999861717224,0.28200000524520874,83.0,15.782999992370605,14.406000137329102,11.508000373840332,8.722000122070312,,,,0.06499999761581421,0.06499999761581421,0.19300000369548798,,,,,1512103001241033808,0000,0,01nn,AABU,
0.154466,0.115152,0.008811,39627890869931215,208.96208290326933,4.165080192392576,1.256,QSO,0.3959314070652926,0.012607485142111807,1.895220716695318e-05,44.965696541011546,True,112992089620218482,208.9620804851,4.16507977503,0.006000000052154064,0.006000000052154064,90.0,1464,8,436527232,52,0.00571279655,0.00571279655,56032.678315001,5,55,8,9,14,14,10,0.9993870258331299,21.827299118041992,0.10450000315904617,0.19869999587535858,6,21.511999130249023,22.008499145507812,21.736400604248047,0.210999995470047,16892216,0.9994379878044128,20.574499130249023,0.03310000151395798,0.13519999384880066,8,20.514999389648438,20.86280059814453,20.60770034790039,0.0348999984562397,115000,0.9995139837265015,20.12809944152832,0.014499999582767487,0.06509999930858612,14,20.05340003967285,20.29680061340332,20.2185001373291,0.03720000013709068,115000,0.9991610050201416,19.983600616455078,0.03590000048279762,0.15569999814033508,13,19.758499145507812,20.273500442504883,19.986499786376953,0.06920000165700912,115000,0.9984490275382996,19.689599990844727,0.06379999965429306,0.24079999327659607,10,19.202199935913086,20.055500030517578,19.728700637817383,0.07259999960660934,115000,J135550.90+040954.1,208.962096,4.165051,18.968000411987305,18.506999969482422,17.93400001525879,17.13800048828125,0.07500000298023224,0.0989999994635582,0.07999999821186066,0.0689999982714653,433843080563,1,2010.033447265625,0,J135550.90+040954.3,208.962113,4.165111,0.20399999618530273,0.1899999976158142,84.0,15.666999816894531,14.321999549865723,11.836000442504883,9.255000114440918,,,,0.04500000178813934,0.04800000041723251,0.17399999499320984,0.4779999852180481,,,,2096104501241008774,0000,0,11nn,AABC,
