TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,RAJ2000,DEJ2000,name,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist_x,objID_x,RAJ2000_x,DEJ2000_x,errHalfMaj,errHalfMin,errPosAng,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch_x,Ns,Nd_x,Ng,Nr_x,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag_x,B_gmag_xa,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag_x,B_rmag_xa,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag_x,B_imag_xa,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag_x,B_zmag_xa,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag_x,B_ymag_xa,yKmag,e_yKmag,yFlags,angDist_xa,JNAME_x,ra_xa,dec_xa,errHalfMaj_x,errHalfMin_x,errPosAng_x,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist_xb
39628400922463847,194.97623492604566,26.21108186260251,1.289598816506953,QSO,-0.13607746528281983,0.0,2.997082581793443E-5,45.02363437505393,,0.0,true,J125954.32+261239.9,194.976348,26.211092,20.36,19.592,18.939,18.573,0.195,0.143,0.138,0.219,433799479357,1,2010.0864,-1,0.366779,194.97637,26.211293,GALEX J125954.3+261240,6378621135123123701,6378621135122071552,AIS,194.456249,26.149778,180.0,292.0,7.5505,87.8977,50219,65,2,0.470797,true,1,0.0088,0,0,,,21.4525,0.1989,,,1.3725,0.1989,,,1.6827,0.1991,,,1.4739,0.2702,0,0,0,0,,,9.52769,1.74536,,,805.81,2087.08,,7.859,,0.003,0.9701,0.0,0.1975,,12.18,11.77,,,11.1026,5.61792,3.5,8.62E-4,6.92E-4,,,,242.9,132.5,,,0.89,,,0.39,,C,1,2,6378621135123123200,6378621135123123701+6378621140491832464,1,2,6378621135123123200,6378621135123123701+6378621140491832464,6378621135123123701+6378621140491832464,N,0.0,0.878309,139451949762733876,194.97623590866,26.21108034223,0.007,0.007,90.0,1892,50,436527248,52,0.00738894716,0.00738894716,56291.779938591,10,41,6,11,11,11,2,0.999224,20.8351,0.1328,0.2647,3,20.6502,21.1504,20.6727,0.2541,16892216,0.999583,20.701,0.026,0.0711,9,20.5741,20.796,20.7897,0.0484,115000,0.999407,20.6235,0.0498,0.1653,11,20.4331,21.0682,20.6473,0.0288,115000,0.998524,20.6153,0.039,0.1099,11,20.4312,20.8043,20.641,0.0927,115000,0.999193,19.962,0.4281,0.8546,2,19.9605,20.8166,,,115000,0.006327,J125954.31+261240.3,194.976302,26.211213,0.376,0.335,73.0,17.265,16.039,12.253,8.717,,,,0.144,0.178,0.316,,,,,1950125701241030248,0000,0,nnnn,BBBU,,0.520841
39628400926655069,195.05737941462883,26.179618559838307,1.634910100627316,QSO,-0.07667169402480623,0.0,4.3308954363864635E-5,45.50344951999754,,0.0,true,J130013.77+261046.5,195.057397,26.179606,18.823,18.525,17.925,17.536,0.05,0.054,0.055,0.085,433799479530,1,2010.0864,-1,0.072417,195.057632,26.179687,GALEX J130013.8+261046,6378621135123123536,6378621135122071552,AIS,194.456249,26.149778,180.0,292.0,7.6566,87.8184,50219,65,2,0.540586,true,1,0.0101,0,0,,,20.9878,0.142,,,0.9078,0.142,,,0.9407,0.126,,,1.0746,0.1994,256,1,0,0,,,14.6174,1.91109,,,630.48,2011.98,,5.255,,0.002,0.9833,0.0,0.0251,,49.75,-27.78,,,10.5194,3.19771,3.5,7.41E-4,7.22E-4,,,,240.3,105.3,,,0.6,,,0.21,,C,1,2,6378621135123123200,6378621135123123536+6378621140491832319,1,2,6378621135123123200,6378621135123123536+6378621140491832319,6378621135123123536+6378621140491832319,N,0.0,0.852291,139411950574226109,195.05737753142,26.17961816656,0.002,0.002,90.0,1892,50,436527256,52,0.00246307181,0.00244613142,56147.640912801,5,75,12,20,15,15,13,0.999757,19.5848,0.0192,0.0524,9,19.4861,19.6603,19.6909,0.0269,115000,0.999283,19.7532,0.0191,0.082,14,19.5935,19.8869,19.8339,0.0266,115000,0.999109,19.3953,0.0132,0.0889,13,19.3383,19.5734,19.5101,0.0106,115000,0.999371,19.4504,0.0321,0.1002,12,19.2902,19.6202,19.6087,0.0524,115000,0.999085,19.4056,0.036,0.1691,13,19.1213,19.7004,19.6039,0.0767,115000,0.006247,J130013.78+261046.7,195.057426,26.179646,0.133,0.118,72.0,16.223,14.605,11.309,8.589,,,,0.063,0.055,0.123,,,,,1950125701241029731,0000,0,020n,AABU,,0.181343
39628400926656640,195.14519107751417,26.18479714350128,1.781730591291249,QSO,-0.008232737703551096,0.0,2.9224163202546167E-5,45.13071747248752,,0.0,true,J130034.86+261105.3,195.145267,26.184811,19.361,19.004,18.692,17.606,0.077,0.085,0.109,0.091,433799503984,1,2010.0864,1,0.250321,195.145211,26.184591,GALEX J130034.8+261104,6378621140491832335,6378621140490780672,AIS,195.511032,26.028045,138.0,138.0,8.6549,87.7497,50219,225,7,0.363893,true,1,0.0116,0,0,,,21.5826,0.3014,,,1.5026,0.3014,,,1.4559,0.2576,,,1.5251,0.422,0,0,0,0,,,8.45218,2.34555,,,2688.04,2286.72,,8.676,,0.004,0.9987,0.0,0.1441,,-27.41,-25.91,,,0.0,76.6055,3.5,7.18E-4,6.14E-4,,,,113.0,99.0,,,0.97,,,0.37,,C,0,1,6378621140491832320,6378621140491832335,0,1,6378621140491832320,6378621140491832335,6378621140491832335,N,0.0,0.744757,139421951452222335,195.14519196524,26.18479810441,0.003,0.003,90.0,1892,50,436527256,52,0.00337007373,0.00335760025,56227.59870071,5,54,9,12,13,12,8,0.999383,19.8777,0.0382,0.0788,7,19.766,20.0001,19.9444,0.0652,115000,0.999799,19.6874,0.0298,0.0867,10,19.6307,19.8553,19.8095,0.0327,115000,0.999623,19.5754,0.0254,0.1041,9,19.3992,19.625,19.7203,0.0399,115000,0.999041,19.6125,0.0305,0.1603,10,19.4628,19.9701,19.6642,0.0495,115000,0.999158,19.6266,0.0475,0.1815,8,19.4537,20.0142,19.6608,0.0982,115000,0.004493,J130034.85+261105.3,195.145248,26.184808,0.149,0.133,70.0,16.228,15.015,12.269,8.59,,,,0.06,0.07,0.298,0.273,,,,1950125701241029848,0000,0,00nn,AABB,,0.187237
39628400935043381,195.59497028880077,26.180619914879674,1.7692903187896072,QSO,-0.021680804312089685,0.0,2.6916102069556398E-5,45.33665611048879,,0.0,true,J130222.80+261050.2,195.595015,26.180623,18.575,18.417,18.049,17.529,0.044,0.06,0.075,0.101,433799462260,1,2010.0864,-2,0.145046,195.594893,26.180608,GALEX J130222.7+261050,6378621140493929455,6378621140490780672,AIS,195.511032,26.028045,138.0,138.0,12.3628,87.378,50219,225,7,0.170136,true,3,0.0122,0,0,21.3715,0.315,20.4857,0.1572,2.5515,0.315,0.4057,0.1572,2.5727,0.3105,0.6142,0.1602,2.66,0.381,0.3893,0.1792,0,0,0,3,10.2656,2.97747,23.2113,3.36086,1719.0,2275.49,1719.54,2276.17,8.775,7.711,0.004,0.003,0.9833,0.9922,0.2617,0.4129,-23.06,-17.57,16.0,16.03,7.65715,2.12435,3.5,9.11E-4,6.72E-4,3.5,7.97E-4,4.68E-4,108.0,135.8,0.604,1.01,0.66,1.17,1.0,0.24,0.18,C,0,1,6378621140493929472,6378621140493929455,0,1,6378621140493929472,6378621140493929455,6378621140493929455,N,0.0,0.254025,139411955949807289,195.59497004465,26.18062108852,0.002,0.002,90.0,1893,59,436527256,52,0.00235103247,0.00233746406,56195.361114436,5,67,10,12,15,13,17,0.999496,19.2839,0.0378,0.0801,8,19.1613,19.378,19.3302,0.0476,115000,0.999781,19.1794,0.0206,0.0912,11,19.0287,19.3106,19.2075,0.038,115000,0.999247,18.9395,0.0419,0.0993,13,18.8074,19.0961,19.0828,0.03,115000,0.998557,19.0459,0.0406,0.128,9,18.8813,19.2742,19.0996,0.0364,115000,0.999803,18.9575,0.0305,0.1304,17,18.6756,19.1437,19.0116,0.0618,115000,0.004298,J130222.79+261050.3,195.59499,26.180642,0.293,0.261,74.0,16.14,15.01,12.059,8.759,,,,0.059,0.071,0.231,,,,,1950125701241034399,0000,0,11nn,AABU,,0.104223
39628400939240470,196.02406804295265,26.13863657212863,1.5400118411659693,QSO,-0.003935545800945683,0.022596221153557715,4.7460712454505564E-5,45.253413499236565,,0.0,true,J130405.78+260819.1,196.02409,26.138665,20.066,19.701,19.443,,0.133,0.152,0.229,,433799492617,1,2010.0864,1,0.124515,196.023909,26.138655,GALEX J130405.7+260819,6378621149081768243,6378621149080715264,AIS,196.543091,25.922964,175.05,284.05,14.3648,87.0032,50219,481,15,0.513963,true,1,0.013,0,0,,,22.5389,0.2955,,,2.4589,0.2955,,,2.7281,0.3795,,,2.9644,0.8449,0,0,0,0,,,3.5029,0.95323,,,3046.96,2460.64,,5.291,,0.002,0.9112,0.0,0.5554,,-67.78,-69.1,,,7.27645,3.14948,3.5,7.61E-4,3.38E-4,,,,251.2,171.3,,,1.66,,,0.65,,C,0,1,6378621149081767936,6378621149081768243,0,1,6378621149081767936,6378621149081768243,6378621149081768243,N,0.0,0.518568,139361960241186971,196.0240582431,26.13863294352,0.008,0.008,90.0,1893,58,436527232,52,0.00787926486,0.00787926486,56119.753973131,5,42,8,14,13,7,0,0.999729,21.0299,0.0331,0.1,6,20.9938,21.1922,21.056,0.171,115000,0.99966,20.8646,0.0385,0.1778,13,20.7243,21.2263,20.9767,0.0552,115000,0.999618,20.6734,0.0312,0.1417,11,20.3525,20.8822,20.738,0.0459,115000,0.99921,20.7342,0.0246,0.0738,6,20.6804,20.8804,20.7975,0.0465,115000,,,,,0,,,,,114720,0.03426,J130405.78+260819.2,196.024093,26.138685,0.69,0.617,71.0,17.501,15.924,12.431,8.793,,,,0.156,0.143,0.353,0.326,,,,1966125701241023231,0000,0,0nnn,BBBB,,0.190445
39628400956019902,197.17887204062532,26.246338787297873,0.9161219777512617,QSO,0.7924595900922327,0.02316724454306985,9.124703614661365E-5,44.59477609678927,,0.0,true,J130842.93+261447.0,197.178904,26.2464,19.706,18.972,18.797,18.299,0.092,0.08,0.117,0.161,433799508948,2,2010.0864,1,0.243403,197.179365,26.246453,GALEX J130843.0+261447,6378621148008022263,6378621148006973440,AIS,197.044055,26.77317,181.0,293.0,21.0398,86.041,50219,449,14,0.540455,true,1,0.013,0,0,,,23.0011,0.4454,,,2.9211,0.4454,,,3.0532,0.561,,,3.8399,2.1696,256,0,0,0,,,2.28863,0.93857,,,1639.14,642.54,,6.117,,0.003,0.7635,0.0,0.4637,,-57.7,-58.21,,,0.0,109.296,3.5,5.92E-4,3.18E-4,,,,243.7,108.8,,,1.7,,,0.67,,C,0,1,6378621148008022016,6378621148008022263,0,1,6378621148008022016,6378621148008022263,6378621148008022263,N,0.0,1.643797,139491971789086176,197.17887568442,26.24633495661,0.007,0.007,90.0,1893,55,436527104,52,0.00655110806,0.00655110806,56234.321130332,5,47,9,14,11,7,6,0.999482,21.1601,0.0265,0.1988,9,20.6533,21.2764,21.2294,0.106,115000,0.999218,20.7566,0.0406,0.1591,13,20.4484,20.9886,20.7897,0.0408,115000,0.999655,20.6135,0.0288,0.1185,11,20.3966,20.7579,20.6134,0.0381,115000,0.999701,20.444,0.1061,0.1299,7,20.2661,20.6454,20.3595,0.0929,115000,0.998462,20.1593,0.046,0.1249,6,19.9711,20.3266,20.1914,0.1436,115000,0.018127,J130842.96+261446.3,197.179018,26.246206,0.789,0.697,81.0,16.713,15.95,11.888,8.482,,,,0.138,0.232,0.324,,,,,1966125701241032134,0000,0,0nnn,BBBU,,0.672297
39628406337308224,194.29523630731262,26.386632891120932,1.340096016435021,QSO,0.024481607142135875,0.004720708366367075,2.8616153993767528E-5,45.0177926033254,2,1.2868369619619815E24,true,J125710.85+262311.7,194.295231,26.386603,19.658,19.382,18.594,17.864,0.096,0.127,0.108,0.125,433799237014,1,2010.1656,-2,0.108916,194.295462,26.386576,GALEX J125710.9+262311,6378621135123124747,6378621135122071552,AIS,194.456249,26.149778,180.0,292.0,3.2129,88.5186,50219,65,2,0.277241,true,1,0.0093,0,0,,,21.2313,0.1636,,,1.1513,0.1636,,,1.249,0.1515,,,1.1662,0.2125,0,0,0,0,,,11.6815,1.7599,,,2271.45,2505.76,,6.698,,0.003,0.9832,0.0,0.063,,32.25,47.4,,,10.4229,1.84172,3.5,7.49E-4,7.02E-4,,,,244.2,173.4,,,0.65,,,0.26,,C,0,1,6378621135123125248,6378621135123124747,0,1,6378621135123125248,6378621135123124747,6378621135123124747,N,0.0,0.754606,139661942952404527,194.29523454798,26.38663330317,0.004,0.004,0.0,1892,52,436527248,52,0.0037185181,0.00373881572,56220.254955367,10,68,11,18,21,12,6,0.999404,20.3977,0.0827,0.2515,11,20.0703,20.8968,20.4072,0.0703,115000,0.999719,20.3499,0.0612,0.1636,11,19.9695,20.558,20.3127,0.0709,115000,0.999787,19.9553,0.0217,0.1129,12,19.8232,20.1518,20.056,0.0506,115000,0.99921,20.1639,0.0484,0.2228,10,19.9332,20.6432,20.142,0.0549,115000,0.999681,19.8117,0.0197,0.0686,6,19.692,19.8836,19.7715,0.088,115000,0.005864,J125710.86+262311.7,194.295269,26.386601,0.602,0.547,75.0,16.798,15.401,12.562,8.394,,,,0.128,0.121,0.459,,,,,1950125701241041742,0000,0,0nnn,BBCU,,0.154825
39628406341505543,194.75282198575303,26.43302563203052,0.6956045766857306,QSO,0.01684358447492862,0.0,1.5404608555922028E-5,44.48886890191982,2,0.0,true,J125900.68+262559.0,194.752873,26.433076,18.782,18.127,17.48,16.677,0.049,0.046,0.041,0.042,433799220547,1,2010.0864,1,0.244734,194.753041,26.433136,GALEX J125900.7+262559,6378621135125222183,6378621135122071552,AIS,194.456249,26.149778,180.0,292.0,11.0097,88.1721,50219,65,2,0.38871,true,3,0.0084,0,0,21.4375,0.2888,20.4395,0.1031,2.6175,0.2888,0.3595,0.1031,2.65,0.2897,0.3968,0.0923,2.6532,0.3631,0.445,0.124,0,0,0,0,9.66076,2.5692,24.2208,2.30008,1287.51,2617.99,1287.91,2618.01,7.776,4.436,0.003,0.002,0.9803,0.927,0.136,0.1228,86.93,-78.57,89.01,89.14,11.7073,2.66853,3.5,8.76E-4,7.57E-4,3.77201,5.79E-4,5.08E-4,242.6,162.8,0.726,0.83,0.56,1.2,1.0,0.17,0.21,C,0,1,6378621135125222400,6378621135125222183,0,1,6378621135125222400,6378621135125222183,6378621135125222183,N,0.0,0.809744,139721947528180235,194.75281942702,26.43302818762,0.003,0.003,90.0,1892,61,436527248,52,0.00312322294,0.00311804118,56094.049395332,5,72,12,11,17,18,14,0.999511,19.7507,0.0172,0.0539,9,19.6579,19.8129,19.8103,0.0303,115000,0.999361,19.6598,0.037,0.0854,6,19.5911,19.7806,19.716,0.0283,115000,0.999678,19.5663,0.0137,0.0532,13,19.4266,19.5921,19.6029,0.0238,115000,0.999464,19.4041,0.0146,0.1159,15,19.0789,19.605,19.4221,0.0275,115000,0.999623,19.2776,0.0506,0.1742,14,19.0015,19.6131,19.1169,0.0705,115000,0.012356,J125900.67+262558.9,194.752811,26.433043,0.199,0.183,94.0,15.253,14.543,11.855,8.97,,,,0.039,0.06,0.229,0.42,,,,1950125701241039721,0000,0,00nn,AABC,,0.070822
39628406349893778,195.27497574249153,26.58325671772987,0.8087780036241717,QSO,0.10791349734326505,0.003760836009272396,1.6139551428098468E-5,44.41998449406093,,0.0,true,J130105.98+263459.8,195.274944,26.583293,19.244,18.451,18.333,17.523,0.067,0.056,0.102,0.09,433798991610,1,2010.0865,-1,0.1656,195.27503,26.583219,GALEX J130106.0+263459,6374891689392210316,6374891689391161344,AIS,194.950795,27.017728,57.0,134.05,19.2874,87.777,50113,2977,93,0.522067,true,1,0.0095,0,0,,,20.9245,0.2107,,,0.8445,0.2107,,,0.7527,0.1725,,,0.7493,0.2428,0,1,0,0,,,15.4957,3.00656,,,1251.81,873.26,,4.847,,0.002,0.9831,0.0,0.1138,,-59.92,-64.84,,,10.388,5.10224,3.5,7.68E-4,6.8E-4,,,,107.5,41.1,,,0.68,,,0.25,,C,0,1,6374891689392209920,6374891689392210316,0,1,6374891689392209920,6374891689392210316,6374891689392210316,N,0.0,0.22162,139901952749160492,195.2749748762,26.5832567088,0.003,0.003,0.0,1892,60,436527256,52,0.00317593238,0.00331943749,56199.75420608,5,70,8,20,17,13,12,0.99973,19.9808,0.0232,0.0687,8,19.8534,20.0551,20.1035,0.0385,115000,0.999766,19.9048,0.0182,0.0762,16,19.7685,20.0226,20.0083,0.0171,115000,0.999655,19.8824,0.0151,0.0718,17,19.7363,20.0305,19.9661,0.0282,115000,0.999075,19.7029,0.0322,0.1339,12,19.431,19.8923,19.8296,0.046,115000,0.999006,19.6129,0.0404,0.1609,12,19.4747,19.9871,19.4797,0.0627,115000,0.002789,J130105.98+263458.6,195.274932,26.582945,0.143,0.129,73.0,16.155,14.96,12.313,9.234,,,,0.057,0.067,0.305,0.498,,,,1960127201241006983,0000,0,31nn,AABC,,1.129593
39628406366670524,196.36616050408512,26.42297724716385,2.1497535801855188,QSO,-0.042019061152503534,0.002918009022054581,9.261644000275128E-5,45.65571771300893,,0.0,true,J130527.88+262522.8,196.366177,26.423018,18.446,18.207,17.792,16.858,0.038,0.048,0.056,0.05,433799219667,1,2010.0864,-1,0.15607,196.366526,26.423017,GALEX J130527.9+262522,6378621149081769687,6378621149080715264,AIS,196.543091,25.922964,175.05,284.05,21.033,86.7905,50219,481,15,0.524559,true,1,0.0133,0,0,,,22.1467,0.283,,,2.0667,0.283,,,2.0947,0.2438,,,1.7831,0.3017,0,1,0,0,,,5.02708,1.30999,,,2307.81,3141.15,,9.997,,0.004,0.9793,0.0,0.2861,,17.06,15.67,,,0.0,158.931,3.5,8.23E-4,5.88E-4,,,,246.2,171.5,,,1.11,,,0.47,,C,0,1,6378621149081769984,6378621149081769687,0,1,6378621149081769984,6378621149081769687,6378621149081769687,N,0.0,1.186413,139701963661668177,196.36616007476,26.42297845296,0.002,0.002,90.0,1893,67,436527248,52,0.00246463599,0.00238520414,55985.995140175,5,72,9,11,15,18,19,0.999723,19.683,0.0107,0.0319,7,19.6258,19.7234,19.7585,0.0189,115000,0.999491,19.5629,0.0139,0.0439,11,19.4748,19.6029,19.6396,0.0181,115000,0.9994,19.3398,0.0168,0.0497,14,19.2647,19.4241,19.3967,0.028,115000,0.999669,19.0827,0.0191,0.0679,18,18.9882,19.2347,19.1533,0.0286,115000,0.999858,19.0557,0.0292,0.154,17,18.7468,19.4141,19.1102,0.0683,115000,0.004556,J130527.87+262523.1,196.36614,26.423108,0.166,0.149,74.0,16.298,15.045,11.822,9.327,,,,0.066,0.074,0.214,,,,,1966125701241034953,0000,0,01nn,AABU,,0.474251
39628406370861301,196.44910999367096,26.385081336333158,0.5001022907748758,QSO,0.11536249177293856,0.00334966833341795,1.4431614223707855E-5,44.04461955032486,,1.4168628043630693E23,true,J130547.79+262306.4,196.44913,26.385137,18.319,18.223,17.244,16.392,0.035,0.049,0.039,0.036,433799193306,1,2010.0865,1,0.210447,196.449492,26.385047,GALEX J130547.8+262306,6378621149081769665,6378621149080715264,AIS,196.543091,25.922964,175.05,284.05,20.692,86.7094,50219,481,15,0.469659,true,1,0.0154,0,0,,,21.8663,0.2173,,,1.7863,0.2173,,,1.712,0.1828,,,1.8499,0.3179,0,17,0,0,,,6.50865,1.30205,,,2129.55,3049.82,,7.599,,0.003,0.9818,0.0,0.1071,,53.98,49.41,,,9.40793,3.47683,3.5,6.93E-4,6.19E-4,,,,248.1,162.0,,,0.78,,,0.33,,C,0,1,6378621149081769984,6378621149081769665,0,1,6378621149081769984,6378621149081769665,6378621149081769665,N,0.0,1.237047,139661964491152718,196.44911171595,26.38508034672,0.003,0.003,90.0,1893,57,436527248,52,0.00303693321,0.00294105059,56054.054333262,10,63,9,10,13,16,15,0.999677,19.7886,0.0295,0.0745,7,19.6621,19.8884,19.9167,0.0401,115000,0.99925,19.6793,0.0255,0.1013,10,19.5915,19.8881,19.6955,0.0299,115000,0.999383,19.5533,0.0283,0.2111,11,19.2579,19.985,19.4916,0.0391,16892216,0.999659,19.5227,0.0584,0.2095,14,19.2318,19.8824,19.5638,0.0601,115000,0.99894,19.0013,0.0438,0.1723,14,18.7393,19.2977,19.0218,0.0487,115000,0.006599,J130547.79+262306.5,196.449132,26.385159,0.176,0.165,78.0,15.143,14.291,12.671,8.767,,,,0.037,0.048,0.537,,,,,1966125701241034782,0000,0,11nn,AACU,,0.289732
39628406370863108,196.53509039282764,26.61960764518485,1.241697741342709,QSO,-0.02112962436031829,0.0034436596980034046,2.636517952367084E-5,44.870453215651374,,0.0,true,J130608.42+263710.6,196.535099,26.619636,19.589,19.544,18.695,17.569,0.088,0.148,0.125,0.085,433798974744,1,2010.0865,-1,0.105999,196.535131,26.619686,GALEX J130608.4+263710,6378621148008024261,6378621148006973440,AIS,197.044055,26.77317,181.0,293.0,24.9493,86.6821,50219,449,14,0.47988,true,1,0.0145,0,0,,,21.1345,0.16,,,1.0545,0.16,,,1.126,0.1362,,,0.8668,0.1619,0,17,0,0,,,12.7705,1.88101,,,3022.35,1540.41,,5.385,,0.002,0.9844,0.0,0.0643,,-12.74,8.51,,,10.0954,97.685,4.04316,7.26E-4,6.79E-4,,,,260.7,170.8,,,0.61,,,0.22,,C,0,1,6378621148008024064,6378621148008024261,0,1,6378621148008024064,6378621148008024261,6378621148008024261,N,0.0,0.309893,139941965350674135,196.53508842264,26.61960786415,0.003,0.003,90.0,1893,67,436527256,52,0.00338395684,0.00331842449,56025.733369464,5,48,12,9,10,12,5,0.999676,19.9847,0.0249,0.092,9,19.8304,20.05,20.0251,0.0309,115000,0.998648,19.9202,0.0135,0.0412,9,19.8642,19.9788,19.9973,0.0348,115000,0.999369,19.9046,0.0115,0.048,10,19.7926,19.9424,19.9896,0.0338,115000,0.999588,19.9258,0.0608,0.21,12,19.7077,20.3435,19.9206,0.1196,115000,0.999188,19.7353,0.0521,0.1603,5,19.4476,19.8286,19.4677,0.0985,115000,0.00639,J130608.42+263710.9,196.535115,26.619711,0.306,0.279,63.0,16.206,14.863,12.202,8.884,,,,0.062,0.07,0.319,,,,,1960127201241001885,d000,0,12nn,AABU,,0.380561
39628406370865523,196.66120074155359,26.47085688093771,1.1287090274246323,QSO,0.02860394059952076,0.0,2.891100607887569E-5,45.00890690930703,2,0.0,true,J130638.69+262815.4,196.661239,26.470952,18.645,18.644,18.024,17.149,0.046,0.071,0.076,0.069,433799193514,1,2010.0865,1,0.363963,196.661219,26.470945,GALEX J130638.6+262815,6378621148010120516,6378621148006973440,AIS,197.044055,26.77317,181.0,293.0,22.8311,86.5436,50219,449,14,0.456589,true,3,0.0152,0,0,21.5195,0.3043,19.684,0.0648,2.6995,0.3043,-0.396,0.0648,2.6413,0.2884,-0.2771,0.0641,2.5333,0.3431,-0.3838,0.0703,0,0,0,0,8.95806,2.50969,48.5725,2.89932,2752.81,1182.57,2752.89,1182.46,7.084,3.327,0.003,0.001,0.9836,0.9792,0.0349,0.1595,-28.47,8.19,-11.97,-12.13,10.7283,1.91689,3.5,8.62E-4,8.32E-4,3.59658,5.81E-4,4.89E-4,256.3,157.7,0.907,0.4,0.51,1.03,0.83,0.11,0.16,C,0,1,6378621148010120192,6378621148010120516,0,1,6378621148010120192,6378621148010120516,6378621148010120516,N,0.0,0.321117,139761966612055684,196.66119959754,26.4708570022,0.002,0.002,90.0,1893,67,436527256,52,0.0019601221,0.00191139062,56233.031522209,10,59,10,12,13,16,8,0.99966,19.3014,0.0705,0.1643,6,19.0615,19.4829,19.1387,0.0658,115000,0.999453,18.7995,0.0128,0.0589,8,18.6836,18.8341,18.88,0.0155,115000,0.999569,18.8493,0.0167,0.0812,7,18.717,18.8625,19.0471,0.0333,115000,0.999737,19.0062,0.041,0.1404,12,18.8028,19.2519,19.1174,0.0515,115000,0.999366,18.8794,0.0564,0.1726,8,18.7707,19.2559,18.8498,0.0461,115000,0.003712,J130638.67+262815.6,196.661134,26.471007,0.276,0.257,73.0,15.892,14.772,11.684,8.602,,,,0.056,0.068,0.203,,,,,1966125701241033287,0000,0,11nn,AABU,,0.582927
39628406370865865,196.68031581159573,26.433539383789793,1.2598408038478979,QSO,-0.005525323399773963,0.008189395962138232,3.342926741577034E-5,45.158039627638495,1,0.0,true,J130643.29+262601.1,196.680379,26.43364,,,18.643,,,,0.134,,433799193839,1,2010.081,1,0.415439,196.680607,26.433516,GALEX J130643.3+262600,6378621148008023103,6378621148006973440,AIS,197.044055,26.77317,181.0,293.0,22.2864,86.5187,50219,449,14,0.470074,true,1,0.0144,0,0,,,21.9656,0.2826,,,1.8856,0.2826,,,1.8614,0.2247,,,2.2793,0.5214,0,1,0,0,,,5.93959,1.54554,,,2711.5,1092.51,,9.146,,0.004,0.9685,0.0,0.234,,52.02,52.05,,,10.7022,6.33652,3.5,8.5E-4,6.52E-4,,,,256.3,157.0,,,1.0,,,0.44,,C,1,2,6378621148008023040,6378621148008023103+6378621149081769820,1,2,6378621148008023040,6378621148008023103+6378621149081769820,6378621148008023103+6378621149081769820,N,0.0,0.941797,139721966803350984,196.68032035997,26.43356384237,0.01,0.01,90.0,1893,66,436527232,52,0.01018548757,0.01018548757,56185.233662702,10,34,7,11,9,7,0,0.999731,21.2952,0.0519,0.2252,6,21.0539,21.6816,21.1426,0.2381,115000,0.999493,21.062,0.0215,0.1077,11,20.823,21.1663,21.1508,0.0512,115000,0.99924,21.1543,0.0337,0.1025,8,20.9692,21.2927,21.1949,0.0664,115000,0.998432,21.006,0.0433,0.1646,7,20.7249,21.282,20.7651,0.1355,115000,,,,,0,,,,,114720,0.089263,J130643.24+262601.0,196.680182,26.433612,0.885,0.807,76.0,17.296,16.114,12.511,9.216,,,,0.159,0.211,,,,,,1966125701241033876,0000,0,nnnn,BBUU,,0.504213
