TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2
39628512126043887,193.5747416367299,31.42711871021362,1.5662797595972184,QSO,-0.05977791630193613,0.0,,18.95599937438965,18.212099075317383,18.051700592041016,17.86949920654297,17.797700881958008,17.866600036621094,17.191999435424805,16.777000427246094,16.20199966430664,15.899999618530273,16.457000732421875,16.07900047302246,15.788000106811523,14.586000442504883,13.029000282287598,9.906999588012695,7.866000175476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628497437591072,252.3703207975262,30.781224627387516,1.1252339736564427,QSO,0.06508243974216743,0.01594984149341966,,19.082300186157227,18.606399536132812,18.549999237060547,18.686199188232422,18.822900772094727,18.651100158691406,17.98200035095215,17.601999282836914,17.226999282836914,16.173999786376953,,,,14.583999633789062,13.336000442504883,10.604000091552734,8.347000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633451044832420,223.0890294745969,65.83938620701778,1.0426422578301366,QSO,0.011407021827523511,0.018363307195289728,,19.149700164794922,19.376300811767578,19.05120086669922,18.61389923095703,19.1200008392334,18.9606990814209,,,,,,,,14.579000473022461,13.347999572753906,10.673999786376953,8.395000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633396153976604,190.4122508051529,60.642129616708424,0.9983866728511289,QSO,0.08255752935082006,0.0,,19.15290069580078,18.349899291992188,18.081100463867188,18.10689926147461,18.20639991760254,18.05900001525879,,,,,,,,14.875,13.847000122070312,10.85200023651123,8.40999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632961913491876,254.01054033860615,33.92682211444529,1.5000753359450412,QSO,-0.055282083172361995,0.0033649928082859614,,19.16069984436035,18.44890022277832,18.315200805664062,18.14459991455078,18.273099899291992,18.339599609375,,,,,,,,14.840999603271484,13.413999557495117,10.451000213623047,8.135000228881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633300561594203,174.82640196075647,53.40453470432643,1.3280078263006254,QSO,-0.07690544686077805,0.0026891095158562716,,19.163400650024414,18.901500701904297,18.646900177001953,18.34160041809082,18.61280059814453,18.5664005279541,,,,,,,,15.177000045776367,13.63599967956543,10.607000350952148,8.451000213623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633304575541427,216.18564739379707,53.857961351593744,1.5768037622297049,QSO,-0.061030458646422925,0.004126182292623992,,19.206499099731445,18.70599937438965,18.643600463867188,18.450199127197266,18.391399383544922,18.346599578857422,,,,,,,,15.253000259399414,13.850000381469727,10.781000137329102,8.48900032043457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633410695628656,190.35876405987523,61.967966729452925,1.1625462335276318,QSO,-0.046075080312920014,0.0023921143140243186,,19.22260093688965,18.606000900268555,18.3981990814209,18.44230079650879,18.6112003326416,18.46969985961914,,,,,,,,15.065999984741211,13.67199993133545,10.668000221252441,8.017000198364258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633329405821178,244.11897412680958,55.45563363856514,1.5292885975628083,QSO,-0.055185701408344,0.0043698723705261405,,19.2273006439209,18.404499053955078,18.42530059814453,18.320899963378906,18.37969970703125,18.445499420166016,,,,,,,,15.206000328063965,13.862000465393066,11.012999534606934,8.4399995803833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633445965532542,217.96554263533005,65.21858962759005,0.7606074682402,QSO,-0.006121630597885119,0.008402748473078129,,19.252300262451172,18.300800323486328,18.234899520874023,18.329500198364258,18.16080093383789,18.348400115966797,,,,,,,,14.02299976348877,12.902000427246094,10.281999588012695,8.083000183105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
