TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,EDR?
39633339577008900,241.43912818541605,56.30425220309305,1.65135,QSO,0.28970674697173737,0.0,6.326162898515049E-5,45.90760671294372,true
39633339577009282,241.4858278760512,56.24008830097723,1.5441,GALAXY,,,,44.85786385228912,true
39633342957619952,244.3844974285719,56.42672876788202,2.2159,QSO,,,,45.87390751378681,true
39633346275315009,242.56852272714298,56.8021734228808,1.7077,QSO,0.3647985776821423,0.0407300019523822,4.0115949035604455E-5,45.13633603917851,true
39633390168703997,189.1745339828737,60.13273982775976,0.8979,QSO,0.8971481228379674,0.055708532468406506,2.1016863656052992E-5,44.88124000923119,true
39633390181286920,190.6830861565302,60.355195520954545,1.54215,QSO,0.4490784535229342,0.037680947792022815,2.9882961471998256E-5,45.111562322694375,true
39633393163439268,188.99023511567503,60.60212952193361,1.1277,QSO,,,,44.855261525774424,true
39633393163440011,189.100173418881,60.41863226145121,0.7647,QSO,0.5746304845908861,0.07812258623834495,4.9370200053301565E-5,44.65389492330168,true
39633396166557957,191.72604624183182,60.75836179144129,1.68005,QSO,0.3500573109178724,0.013481376290473008,2.8353155411854072E-5,45.29432344664831,true
39633399089988581,187.82433596885488,60.90320750844818,1.7316,QSO,0.2764772388878085,0.0,2.7958469746982935E-5,45.185362669139316,true
39633399102573675,189.65072767168874,61.06306900151199,2.3072,QSO,0.3626891255889493,0.06908937095374898,7.40191966696645E-5,45.6939306000759,true
39633399748494484,268.34267057576363,61.03325006117106,1.302,GALAXY,,,,44.66190087087949,true
39633399761076692,269.7996317265241,61.07024916311587,-3.0E-4,STAR,,,,37.04211095881619,true
39633402671925086,268.16261639908515,61.162835443035334,1.3354,GALAXY,,,,44.85251032876543,true
39633405599552146,271.8150935904026,61.561089126703315,2.0349,QSO,,,,45.251150250837334,true
39633407814142433,188.25919508263445,61.64228295203714,0.564,GALAXY,,,,44.760892126365526,true
39633407818336283,188.66972337554316,61.8318196184461,1.28405,QSO,0.46461781013925796,0.0,1.9184501649363814E-5,45.32137704263687,true
39633408472647585,270.4654931851022,61.625131517355854,2.09875,QSO,0.4402999736786415,0.055882009650759644,1.792538791409527E-5,45.56850670822037,true
39633408481036496,271.5831078569326,61.68842495387716,1.1393,QSO,0.008750015891530127,0.0,1.843441197262664E-5,45.68966890839085,true
39633408481038030,271.74551654263684,61.711461597653525,2.3046,QSO,0.20076814305060076,0.005951297901355511,2.4075494253296262E-5,45.91405230638755,true
39633408481038275,271.77216643809487,61.72840015745247,1.5483,GALAXY,,,,45.30936511613724,true
39633408489426335,272.7036561514735,61.76946592311259,0.9363,QSO,0.579798948853983,0.0334400669461702,1.1668027134059731E-5,45.000150218200176,true
39633410666269196,186.7338238026239,61.91379724382168,1.2676,QSO,0.6785267364369294,0.049834465404149125,2.899085286482598E-5,44.92077758385149,true
39633410678851119,188.19052348002373,62.02971808592186,-0.002,STAR,,,,38.813092608261925,true
39633410691432990,189.6185409086753,61.98641710432697,2.2788500000000003,QSO,0.4942453114415646,0.22622220539461482,8.626881999303001E-5,45.85672212851278,true
39633411324773644,269.6016245498656,62.0556514096536,0.657,QSO,-0.019499699241199764,0.0,2.68793712831874E-5,44.66499597132095,true
39633411328967906,270.1336014640591,62.10727940574456,1.6067,GALAXY,,,,46.42828818347449,true
39633411337356396,271.2115587113286,62.03158669012329,1.4658,QSO,,,,45.46833415233769,true
39633411341551632,271.82431525436067,62.070198980235666,1.417,QSO,0.35743364648750076,0.0,2.684827566410454E-5,45.43494089510293,true
39633413514200189,187.63300505922052,62.30537991592617,1.6277,QSO,0.3072740599271029,0.0713085925984466,4.921073176540124E-5,45.01769248498427,true
39633413518395343,188.31828325867139,62.12661744481958,1.62905,QSO,0.4479833398477704,0.21730348595702625,2.3995310390081306E-5,45.32722231502676,true
39633413522590971,189.04631207743842,62.37467280883765,0.9806,QSO,,,,44.60450734278699,true
39633414155927929,269.2352391678548,62.18733452900574,1.457,QSO,0.3104072441642305,0.020442927100501274,2.631427312347785E-5,45.60445882748794,true
39633414155929448,269.3787325676376,62.20726134668081,0.3003,QSO,,,,43.522766022087104,true
39633414185288663,273.0412251002253,62.356289538348584,0.2383,GALAXY,,,,43.48432183287259,true
39633416328580495,188.02796532520628,62.54108433957165,1.4629,GALAXY,,,,44.946673102670864,true
39633416945141622,266.9764921309274,62.591978744398766,1.4591,GALAXY,,,,44.86597354308804,true
39633416949338538,267.84407695211604,62.471832771153466,1.43255,QSO,0.5013383338694954,0.03349511352228238,1.988235929738766E-5,45.40288977962035,true
39633416970306704,270.15103944674684,62.55052972475784,1.82495,QSO,0.7425717395135261,0.12289320674003192,2.597423009642984E-5,45.38491693652809,true
39633416982888841,271.6728759692777,62.54120424783209,1.63195,QSO,0.4219879634842194,0.018796439837637773,2.9859834284490985E-5,45.635086640274736,true
39633416982891525,272.01916252783525,62.43674963611727,0.8178,QSO,,,,44.851449426792186,true
39633419126180881,188.62092978899577,62.713412905561455,2.17095,QSO,0.21546012240368917,0.0135118694241791,4.542413646706867E-5,45.593059687911705,true
39633419138763230,190.14577802499662,62.850055586787,1.4648,QSO,0.23433098347243098,0.0,2.709785083987957E-5,44.99328879395338,true
39633419142957313,190.6913719370907,62.71447023701247,1.7663,QSO,0.06907661301875878,0.018417247340405618,9.318551441392854E-5,45.285480440713705,true
39633419155538566,192.00911665828096,62.728148638552504,2.0938,QSO,-0.23404931537691553,0.0,4.1493868970805586E-4,45.922007250777376,true
39633419734354972,267.0888394347059,62.64804322283959,1.6613,GALAXY,,,,45.54485792549792,true
39633419746935015,268.3936039842932,62.710156426545375,1.7953,QSO,0.25510794816794924,0.0,2.4028349707730782E-5,45.79406501099384,true
39633419751131126,269.104858551189,62.701131767945924,1.3226,GALAXY,,,,44.50905452916909,true
39633419767908709,271.3952699833149,62.8477047527426,3.0659,QSO,0.514368026036004,0.0,8.109253308613199E-5,46.578342809680066,true
39633419780492646,273.1277949584405,62.77022832750804,1.6323,QSO,-0.05619052028581861,0.0,4.9478431131023456E-5,44.49216257804278,true
39633421907001560,189.32885509739964,63.07255630534564,1.4018,QSO,,,,45.35231620019008,true
39633422540343317,272.1801728458182,62.90198482468117,1.9148,QSO,0.430876580878937,0.13917890273965994,3.244671200368846E-5,45.681413022615835,true
39633422544536508,272.58362852182535,63.034229376864516,0.81,GALAXY,,,,44.6689099259801,true
39633422544536537,272.5876361514228,63.03296615542065,-3.0E-4,STAR,,,,37.76019099491771,true
39633425254059028,268.7431796726923,63.18190669493758,1.2387,QSO,0.04165265089165149,0.0,4.593005797719554E-5,44.743634175525045,true
39633425258250297,268.89843804940034,63.259500287811996,2.07365,QSO,0.21453833084139395,0.017871926171352,2.785463275631205E-5,45.05459931257834,true
39633425279225491,272.105582565325,63.131019562239196,2.4529,QSO,0.3004253793565317,0.05205071409581045,2.9648079222340888E-5,46.09876697804955,true
39633425283419521,272.6678854503782,63.28227450410842,1.2262499999999998,QSO,0.3294300325922104,0.0,2.8543174315063558E-5,45.10623156919898,true
39633427971967689,268.94521739664754,63.623631483470454,0.9648,GALAXY,,,,44.70057131062003,true
39633430689874856,272.3646349755526,63.69007642613172,-2.0E-4,STAR,,,,36.74672143011281,true
39633433336483137,269.3397097881791,64.00506478058205,1.9095,QSO,0.38901622772577915,0.015053605159206996,3.899255613358617E-5,46.32645301636925,true
39633438612916283,269.7070099151826,64.60762708779673,2.0781,QSO,0.3688197428068323,0.05979106951309896,4.843989606047342E-5,45.562180888526306,true
39633438612918332,269.97859424135703,64.45888041336585,-2.0E-4,STAR,,,,36.72357762231765,true
39633441221773741,271.21229947256586,64.75163997711431,1.5064,QSO,-0.0033837084599472877,0.008080325219710157,2.923931315757954E-5,44.57888548528076,true
39633443805462641,272.36497700205445,64.90584705641338,2.0552,QSO,0.29938642210921085,0.09804482868432493,6.887157636572148E-5,45.490695675253576,true
39633446313657938,266.94023560092825,65.27508738661233,0.8536,GALAXY,,,,44.05594501614376,true
39633446322048577,268.3606794748063,65.19757544314433,1.4741,GALAXY,,,,44.68420925344763,true
39633446326240562,268.68137231321987,65.31494005783178,2.44885,QSO,0.30205616771772936,0.012119775809250602,3.571329777962825E-5,46.19401190468762,true
39633446330434577,269.2464175496582,65.19126337652334,1.2875,QSO,-0.11148834749681957,0.009462569169202333,2.4398460478318178E-5,44.72029536556988,true
39633446330435558,269.3767192805458,65.35612854438676,2.2058,QSO,0.22371193046349425,0.008799090610853948,2.9961376057859078E-5,45.629259088250045,true
39633446334632257,270.28881566949605,65.27236168368492,1.1222,GALAXY,,,,43.95654482055433,true
39633446338824395,270.5873542088701,65.31884668065476,1.1222,GALAXY,,,,44.07229559317243,true
39633446338826237,270.82093593890755,65.24470870952874,1.0968,QSO,-0.05346343115213448,0.0,1.9757629307559846E-5,44.878931894922445,true
39633448838629154,266.3629831033527,65.42328602968556,2.4782,QSO,0.3817909277655611,0.06818083048791768,2.8817935168836627E-5,46.22490257995046,true
39633448838629489,266.4130621514702,65.60528122516784,1.0515,GALAXY,,,,44.05806892946665,true
39633448872184472,271.2633205070557,65.45790013231154,1.2884,GALAXY,,,,44.085253096529534,true
39633448876377076,271.6446481913745,65.57033212005632,-3.0E-4,STAR,,,,37.14015180230832,true
39633448880572346,272.37052235700537,65.57636562633225,1.1178,QSO,-0.06318045447342613,0.00389928366391291,1.8669499494128635E-5,44.95403432912201,true
39633451351016216,267.07114350176556,65.82008512102549,2.0435,QSO,0.05636249615573541,0.010307965023926627,9.858190551516964E-5,45.48447228425376,true
39633451355212011,267.9038794914507,65.67515077913986,0.8244,QSO,0.014309530049346098,0.004840055153362266,1.696482215195349E-5,44.915779150879025,true
39633451359406154,268.51207315016495,65.72708286161475,1.3724,QSO,0.36559380758754667,0.072644234556312,2.62311328042713E-5,44.958289116378566,true
39633451367792982,269.44217109572037,65.78880006485109,1.484,GALAXY,,,,44.14303035728329,true
39633451367794041,269.600687433336,65.76229719477409,1.3739,QSO,-0.4148791887445984,0.02688445217175765,4.74686377080584E-5,44.44249466456811,true
39633453834047502,267.83088488307607,66.05887426870602,-3.0E-4,STAR,,,,36.903782767333986,true
39633453846628583,269.46223478051786,65.88380538349887,1.5152,GALAXY,,,,44.09533760148813,true
39633453855018683,270.8267814555749,65.94068229491964,0.9283,QSO,0.2121659553130013,0.01681349537871199,7.84017983795746E-5,45.371453791969984,true
39633453867598452,272.21884632763476,65.91029657163578,0.5442,GALAXY,,,,43.27180702948833,true
39633456291907075,267.7606930955848,66.31586431327514,1.0869,GALAXY,,,,43.886007260665906,true
39633456291908665,267.9989913890046,66.15723403460147,1.3933,GALAXY,,,,44.11196653683639,true
39633456296100107,268.18547257142745,66.29573416730788,-1.0E-4,GALAXY,,,,35.552079490827865,true
39633456296101912,268.4737478306889,66.28734179888824,1.2041,QSO,,,,43.94195362240409,true
39633456317073106,271.50374768170553,66.29016917644124,1.1927,GALAXY,,,,43.790335009642256,true
39633456321265823,271.87276383479787,66.25640785871502,1.02555,QSO,0.5599882493122756,0.008222136504110866,1.8405034821965885E-5,45.446077697211294,true
39633456325460409,272.52496292890135,66.29707837152958,1.6799,QSO,0.5455399368642571,0.017128892398017587,1.6599897038801534E-5,45.65251551989349,true
39633458716217514,267.1670037683902,66.56291379426632,1.8574,QSO,0.4440379209708487,0.0,1.8257401371195582E-5,45.79866525813548,true
39633458728799915,268.9837166163671,66.40347287804666,1.4931,QSO,0.004527125026671408,0.0,9.326062004573886E-5,44.417644590907386,true
39633458745575435,271.26116551475405,66.4869320895389,-1.0E-4,STAR,,,,36.15239467335555,true
39633461123743969,266.88721718644297,66.81077180638812,1.6178,GALAXY,,,,44.27719040923728,true
39633461123747332,267.42554284201424,66.7234795764499,1.4289,QSO,-0.08014404785163409,0.02107475225270404,3.6630481989179336E-5,44.59052672578864,true
39633461140523738,269.88361358631226,66.76210244153917,1.1793,QSO,-0.006221789311341097,0.0,2.784088358633133E-5,44.39646468124345,true
39633461148913497,271.2441431458221,66.70581322148087,1.93535,QSO,0.25317900338933774,0.0,4.4004054159905064E-5,46.25686503811203,true
39633461161493200,272.63169940586204,66.84015991607296,0.923,QSO,,,,44.81908713682191,true
39633463506111305,267.56443660422383,66.99202622806814,0.8118,QSO,-0.4060812359357624,0.0,2.8194201433326134E-4,44.1865733862053,true
39633463506112596,267.7525096849707,67.03196248511632,1.62045,QSO,0.35067335990058535,0.0,1.6491423631427804E-5,45.62484912674201,true
39633463518692772,269.28010848775716,67.0990656750106,1.7572,QSO,0.36265750661667084,0.05846747947865203,4.125383561307637E-5,45.031326575683615,true
39633463539665274,272.58330118107096,67.10102675777533,2.5593,QSO,,,,44.6173813280592,true
39633468203729591,269.15082271723804,67.4058978711447,2.1065,QSO,0.257322669457863,0.04629191841592046,5.918755095695643E-5,46.33775387257281,true
39633478764989497,147.07554431829016,68.74576477933144,0.0,STAR,,,,,true
39633485253577323,142.9537295030225,69.38578061217042,-0.002,STAR,,,,38.86564307868078,true
39633485295517888,149.55945031849754,69.4487905366222,1.6268,GALAXY,,,,45.11945572358781,true
39633487388475483,144.86747093847154,69.80677014913003,2.3363,QSO,-0.09156868256839368,0.0,4.645452176026049E-4,46.29957868628592,true
39633491540839096,143.1385962502875,70.3320984516264,1.3001,QSO,,,,44.96178303941388,true
39633495609315017,143.8026822562411,70.84386033952606,1.37885,QSO,0.43185237065778526,0.033918157014570426,1.7968750708266253E-5,45.19587110197076,true
39633497609996496,144.57807409546058,70.87897508016657,-0.002,STAR,,,,39.353029104685525,true
39627537466265967,,,,,,,,,
39627537478844928,,,,,,,,,
39627543434757816,,,,,,,,,
39627547549370273,,,,,,,,,
39627549382284051,,,,,,,,,
39627555308831746,,,,,,,,,
39627555342386051,,,,,,,,,
39627577245041145,,,,,,,,,
39627577274402254,,,,,,,,,
39627579195399269,,,,,,,,,
39627583335171553,,,,,,,,,
39627585210026330,,,,,,,,,
39627589203002888,,,,,,,,,
39627589215588853,,,,,,,,,
39627589475633923,,,,,,,,,
39627589484022356,,,,,,,,,
39627589551132288,,,,,,,,,
39627589551133148,,,,,,,,,
39627595335076279,,,,,,,,,
39627595469294827,,,,,,,,,
39627601412624118,,,,,,,,,
39627601517480544,,,,,,,,,
39627607024599258,,,,,,,,,
39627607423061983,,,,,,,,,
39627613001483091,,,,,,,,,
39627613009872044,,,,,,,,,
39627613018264289,,,,,,,,,
39627613026648356,,,,,,,,,
39627613035039426,,,,,,,,,
39627613186033986,,,,,,,,,
39627613316056637,,,,,,,,,
39627613345417673,,,,,,,,,
39627613391556725,,,,,,,,,
39627613399946493,,,,,,,,,
39627613441886738,,,,,,,,,
39627615169944293,,,,,,,,,
39627619368439029,,,,,,,,,
39627619401993228,,,,,,,,,
39627619624295223,,,,,,,,,
39627621310400927,,,,,,,,,
39627621335565540,,,,,,,,,
39627625332739527,,,,,,,,,
39627625370487017,,,,,,,,,
39627625651509556,,,,,,,,,
39627625689257168,,,,,,,,,
39627631016020200,,,,,,,,,
39627631351565853,,,,,,,,,
39627631410284856,,,,,,,,,
39627631519337033,,,,,,,,,
39627631594838405,,,,,,,,,
39627633138340633,,,,,,,,,
39627633163501997,,,,,,,,,
39627633205449352,,,,,,,,,
39627633239003951,,,,,,,,,
39627633310305633,,,,,,,,,
39627633327080058,,,,,,,,,
39627637005486845,,,,,,,,,
39627637458469629,,,,,,,,,
39627637533970544,,,,,,,,,
39627639228466662,,,,,,,,,
39627643066254947,,,,,,,,,
39627643389215726,,,,,,,,,
39627643452131560,,,,,,,,,
39627643452132060,,,,,,,,,
39627643573766300,,,,,,,,,
39627643615708113,,,,,,,,,
39627643670239280,,,,,,,,,
39627643691208767,,,,,,,,,
39627645125662850,,,,,,,,,
39627645142434520,,,,,,,,,
39627645171800943,,,,,,,,,
39627645222131219,,,,,,,,,
39627649047333882,,,,,,,,,
39627649361904662,,,,,,,,,
39627649382875829,,,,,,,,,
39627649429017617,,,,,,,,,
39627649466763706,,,,,,,,,
39627649479349652,,,,,,,,,
39627649483539981,,,,,,,,,
39627649634536946,,,,,,,,,
39627649697453688,,,,,,,,,
39627649751977851,,,,,,,,,
39627651136100203,,,,,,,,,
39627651173848752,,,,,,,,,
39627655569476540,,,,,,,,,
39627655707889915,,,,,,,,,
39627657150733871,,,,,,,,,
39627657251393300,,,,,,,,,
39627657272365879,,,,,,,,,
39627657393996923,,,,,,,,,
39627661084984422,,,,,,,,,
39627661772851048,,,,,,,,,
39627663186330204,,,,,,,,,
39627663429602013,,,,,,,,,
39627663433797352,,,,,,,,,
39627667611323279,,,,,,,,,
39627667758122906,,,,,,,,,
39627667800064206,,,,,,,,,
39627669209354212,,,,,,,,,
39627669217742142,,,,,,,,,
39627669217743574,,,,,,,,,
39627673546261068,,,,,,,,,
39627673646924067,,,,,,,,,
39627673743396166,,,,,,,,,
39627673751787534,,,,,,,,,
39627675345618924,,,,,,,,,
39627675412729277,,,,,,,,,
39627679653172033,,,,,,,,,
39627679657364002,,,,,,,,,
39627679699305500,,,,,,,,,
39627679783195743,,,,,,,,,
39627679787384935,,,,,,,,,
39627679804163583,,,,,,,,,
39627679816750397,,,,,,,,,
39627681356061562,,,,,,,,,
39627681502856130,,,,,,,,,
39627681528022668,,,,,,,,,
39627685403563603,,,,,,,,,
39627685667800616,,,,,,,,,
39627685705548777,,,,,,,,,
39627685860741034,,,,,,,,,
39627685869128153,,,,,,,,,
39627687324554179,,,,,,,,,
39627691443360532,,,,,,,,,
39627691573382683,,,,,,,,,
39627691632099469,,,,,,,,,
39627691833428050,,,,,,,,,
39627691833431046,,,,,,,,,
39627691833431383,,,,,,,,,
39627691858592198,,,,,,,,,
39627691917314883,,,,,,,,,
39627691934094222,,,,,,,,,
39627693330798091,,,,,,,,,
39627693427263882,,,,,,,,,
39627693506954516,,,,,,,,,
39627697428633664,,,,,,,,,
39627697571239918,,,,,,,,,
39627697588012503,,,,,,,,,
39627697604789600,,,,,,,,,
39627697688677517,,,,,,,,,
39627697713844128,,,,,,,,,
39627697764172129,,,,,,,,,
39627697801923825,,,,,,,,,
39627699525785186,,,,,,,,,
39627699546756297,,,,,,,,,
39627703472619871,,,,,,,,,
39627703518760865,,,,,,,,,
39627703673950890,,,,,,,,,
39627703686531259,,,,,,,,,
39627703699116116,,,,,,,,,
39627703833333484,,,,,,,,,
39627703967548917,,,,,,,,,
39627704022075748,,,,,,,,,
39627705506862443,,,,,,,,,
39627705544606611,,,,,,,,,
39627705573968403,,,,,,,,,
39627709675999068,,,,,,,,,
39627709709551351,,,,,,,,,
39627709726328849,,,,,,,,,
39627709785051970,,,,,,,,,
39627709881520334,,,,,,,,,
39627709898295003,,,,,,,,,
39627709957016316,,,,,,,,,
39627709957018042,,,,,,,,,
39627710053487162,,,,,,,,,
39627711450194331,,,,,,,,,
39627711496327581,,,,,,,,,
39627711563437139,,,,,,,,,
39627711605375853,,,,,,,,,
39627715912926822,,,,,,,,,
39627716089088070,,,,,,,,,
39627721571042122,,,,,,,,,
39627721751396565,,,,,,,,,
39627721889809936,,,,,,,,,
39627721894005936,,,,,,,,,
39627721982083984,,,,,,,,,
39627722091140744,,,,,,,,,
39627722116302610,,,,,,,,,
39627722124691966,,,,,,,,,
39627723513006034,,,,,,,,,
39627723596892772,,,,,,,,,
39627723689166273,,,,,,,,,
39627723710138619,,,,,,,,,
39627727795388837,,,,,,,,,
39627727858306693,,,,,,,,,
39627727875082257,,,,,,,,,
39627727925415723,,,,,,,,,
39627728021881401,,,,,,,,,
39627733910686809,,,,,,,,,
39627733981987347,,,,,,,,,
39627734095236293,,,,,,,,,
39627734153958053,,,,,,,,,
39627735584211726,,,,,,,,,
39627735705851842,,,,,,,,,
39627739711408123,,,,,,,,,
39627739874984684,,,,,,,,,
39627739908539495,,,,,,,,,
39627740038563824,,,,,,,,,
39627740072123130,,,,,,,,,
39627740105675547,,,,,,,,,
39627741640786469,,,,,,,,,
39627741678538520,,,,,,,,,
39627741686924299,,,,,,,,,
39627741884059763,,,,,,,,,
39627741888254966,,,,,,,,,
39627745927368433,,,,,,,,,
39627746044810359,,,,,,,,,
39627746170637034,,,,,,,,,
39627746170638558,,,,,,,,,
39627746170638893,,,,,,,,,
39627747659620048,,,,,,,,,
39627747932247155,,,,,,,,,
39627751753255811,,,,,,,,,
39627751753256534,,,,,,,,,
39627752130744737,,,,,,,,,
39627752214631171,,,,,,,,,
39627753925902464,,,,,,,,,
39627753942682168,,,,,,,,,
39627753972048260,,,,,,,,,
39627754223701587,,,,,,,,,
39627758011158899,,,,,,,,,
39627758325731584,,,,,,,,,
39627758329925124,,,,,,,,,
39627758518667707,,,,,,,,,
39627759726632832,,,,,,,,,
39627759923762601,,,,,,,,,
39627759923764883,,,,,,,,,
39627760020232099,,,,,,,,,
39627763845432177,,,,,,,,,
39627764084508085,,,,,,,,,
39627764168398173,,,,,,,,,
39627764248084601,,,,,,,,,
39627764382307584,,,,,,,,,
39627764386500530,,,,,,,,,
39627764461996472,,,,,,,,,
39627765846120528,,,,,,,,,
39627766022279105,,,,,,,,,
39627766034864907,,,,,,,,,
39627766072613845,,,,,,,,,
39627769893621031,,,,,,,,,
39627770145276627,,,,,,,,,
39627770229167909,,,,,,,,,
39627770296271104,,,,,,,,,
39627770346603543,,,,,,,,,
39627770396935415,,,,,,,,,
39627770514376393,,,,,,,,,
39627770623428307,,,,,,,,,
39627771810421223,,,,,,,,,
39627771835580957,,,,,,,,,
39627771856557143,,,,,,,,,
39627771860752198,,,,,,,,,
39627771915274671,,,,,,,,,
39627772049500624,,,,,,,,,
39627776268964825,,,,,,,,,
39627776361239472,,,,,,,,,
39627776646447657,,,,,,,,,
39627777841827714,,,,,,,,,
39627777854414001,,,,,,,,,
39627777967652946,,,,,,,,,
39627777976050989,,,,,,,,,
39627778001211487,,,,,,,,,
39627778001212738,,,,,,,,,
39627778408055451,,,,,,,,,
39627782245848930,,,,,,,,,
39627782556225121,,,,,,,,,
39627782912737366,,,,,,,,,
39627782925322474,,,,,,,,,
39627783873241995,,,,,,,,,
39627783881628478,,,,,,,,,
39627783885817262,,,,,,,,,
39627783994870207,,,,,,,,,
39627784032623761,,,,,,,,,
39627784452049967,,,,,,,,,
39627788222726281,,,,,,,,,
39627788482775157,,,,,,,,,
39627788558270693,,,,,,,,,
39627788583440348,,,,,,,,,
39627788650545878,,,,,,,,,
39627788650545988,,,,,,,,,
39627788944149277,,,,,,,,,
39627790034666779,,,,,,,,,
39627790496043671,,,,,,,,,
39627794325440122,,,,,,,,,
39627794946198136,,,,,,,,,
39627794954587375,,,,,,,,,
39627794996533703,,,,,,,,,
39627795004919175,,,,,,,,,
39627795961219763,,,,,,,,,
39627795965420673,,,,,,,,,
39627796074467336,,,,,,,,,
39627796078662166,,,,,,,,,
39627796082857025,,,,,,,,,
39627796108023606,,,,,,,,,
39627796208689195,,,,,,,,,
39627800293933487,,,,,,,,,
39627800306520126,,,,,,,,,
39627800323298439,,,,,,,,,
39627800331688150,,,,,,,,,
39627800549788556,,,,,,,,,
39627800591729048,,,,,,,,,
39627800616898840,,,,,,,,,
39627800696587102,,,,,,,,,
39627800973415514,,,,,,,,,
39627800998582916,,,,,,,,,
39627802206539618,,,,,,,,,
39627806702830287,,,,,,,,,
39627806786720109,,,,,,,,,
39627806954492027,,,,,,,,,
39627808049202104,,,,,,,,,
39627808049208034,,,,,,,,,
39627808242139997,,,,,,,,,
39627808602856428,,,,,,,,,
39627812352559460,,,,,,,,,
39627812394501397,,,,,,,,,
39627812574855543,,,,,,,,,
39627812633579608,,,,,,,,,
39627813023650888,,,,,,,,,
39627814210635718,,,,,,,,,
39627814571344988,,,,,,,,,
39627814642654950,,,,,,,,,
39627818375577936,,,,,,,,,
39627818392358156,,,,,,,,,
39627818404942456,,,,,,,,,
39627818493018908,,,,,,,,,
39627818669184181,,,,,,,,,
39627819046668720,,,,,,,,,
39627819130552465,,,,,,,,,
39627819134754004,,,,,,,,,
39627820137185872,,,,,,,,,
39627824432155933,,,,,,,,,
39627824545403188,,,,,,,,,
39627824914502423,,,,,,,,,
39627825078075805,,,,,,,,,
39627825191323463,,,,,,,,,
39627826160213780,,,,,,,,,
39627826227315566,,,,,,,,,
39627826298628901,,,,,,,,,
39627826319592363,,,,,,,,,
39627826353149755,,,,,,,,,
39627826428648589,,,,,,,,,
39627830887190917,,,,,,,,,
39627830941715000,,,,,,,,,
39627831231127055,,,,,,,,,
39627831239508277,,,,,,,,,
39627832279700015,,,,,,,,,
39627836612414838,,,,,,,,,
39627836620804313,,,,,,,,,
39627837052816110,,,,,,,,,
39627837115728044,,,,,,,,,
39627837262529535,,,,,,,,,
39627838264969067,,,,,,,,,
39627838302718488,,,,,,,,,
39627838315300598,,,,,,,,,
39627838487267213,,,,,,,,,
39627838487270928,,,,,,,,,
39627842538967501,,,,,,,,,
39627842543157619,,,,,,,,,
39627842568323459,,,,,,,,,
39627842803208185,,,,,,,,,
39627842866122558,,,,,,,,,
39627842882900410,,,,,,,,,
39627842962591012,,,,,,,,,
39627843017118689,,,,,,,,,
39627843038086707,,,,,,,,,
39627843084224838,,,,,,,,,
39627843092615022,,,,,,,,,
39627843314914008,,,,,,,,,
39627844279600563,,,,,,,,,
39627844287990743,,,,,,,,,
39627844346710863,,,,,,,,,
39627848679427504,,,,,,,,,
39627848775893310,,,,,,,,,
39627848863977500,,,,,,,,,
39627848914306507,,,,,,,,,
39627848960443911,,,,,,,,,
39627848998194058,,,,,,,,,
39627849140798632,,,,,,,,,
39627849157577078,,,,,,,,,
39627849379880805,,,,,,,,,
39627850403286400,,,,,,,,,
39627854635338917,,,,,,,,,
39627854878607137,,,,,,,,,
39627854886998397,,,,,,,,,
39627854924746205,,,,,,,,,
39627854979270681,,,,,,,,,
39627855025408513,,,,,,,,,
39627855134463711,,,,,,,,,
39627855306425126,,,,,,,,,
39627856409529483,,,,,,,,,
39627856476641363,,,,,,,,,
39627856510194418,,,,,,,,,
39627856522776096,,,,,,,,,
39627856564716763,,,,,,,,,
39627856615050091,,,,,,,,,
39627856732489889,,,,,,,,,
39627860553499305,,,,,,,,,
39627860679328999,,,,,,,,,
39627860712882621,,,,,,,,,
39627860733854872,,,,,,,,,
39627860859683043,,,,,,,,,
39627860901627515,,,,,,,,,
39627860985513389,,,,,,,,,
39627861069399398,,,,,,,,,
39627861249757834,,,,,,,,,
39627861262341264,,,,,,,,,
39627861274920542,,,,,,,,,
39627861287506691,,,,,,,,,
39627861371391891,,,,,,,,,
39627861472054547,,,,,,,,,
39627862780675460,,,,,,,,,
39627866773656476,,,,,,,,,
39627866849151360,,,,,,,,,
39627866853345717,,,,,,,,,
39627866941426258,,,,,,,,,
39627866945618742,,,,,,,,,
39627867004339210,,,,,,,,,
39627867146948622,,,,,,,,,
39627867318911723,,,,,,,,,
39627867419574737,,,,,,,,,
39627868497517075,,,,,,,,,
39627868526878006,,,,,,,,,
39627868593984219,,,,,,,,,
39627868656899451,,,,,,,,,
39627868698837148,,,,,,,,,
39627868770141035,,,,,,,,,
39627868816277655,,,,,,,,,
39627872859587486,,,,,,,,,
39627872947672280,,,,,,,,,
39627873039947050,,,,,,,,,
39627873077694924,,,,,,,,,
39627873262244258,,,,,,,,,
39627873497124799,,,,,,,,,
39627873505513810,,,,,,,,,
39627874801552240,,,,,,,,,
39627879029413095,,,,,,,,,
39627879041992167,,,,,,,,,
39627879151042617,,,,,,,,,
39627879381732744,,,,,,,,,
39627879532727977,,,,,,,,,
39627880526780202,,,,,,,,,
39627880551943311,,,,,,,,,
39627880614860364,,,,,,,,,
39627884947571836,,,,,,,,,
39627885027267059,,,,,,,,,
39627885085986729,,,,,,,,,
39627885106955213,,,,,,,,,
39627885157291304,,,,,,,,,
39627885220206127,,,,,,,,,
