TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?
39628357121346365,193.00932221868098,24.31255008960635,1.461509645264455,QSO,-0.06919783364013199,0.0,4.257187158733488E-5,45.169729869054706,,0.0,true
39628357125542369,193.37367773348856,24.351141017952887,0.9894942086761904,QSO,0.05263237484599914,0.004551627847051241,1.5978878385975255E-5,45.25465136546181,,0.0,true
39628357129732539,193.4338735246354,24.332977261218097,0.7318885465030169,QSO,0.16242023574712006,0.00376201195449269,2.832249022542415E-5,44.49952483789357,3,0.0,true
39628357129732571,193.43569815213473,24.351933393579,1.0675480717809986,QSO,0.012869268980958859,0.0,2.4202885502860822E-5,45.16749364313291,,0.0,true
39628357129734932,193.59320230630047,24.202194425801338,1.8772884992264323,QSO,0.017562369125220356,0.0039225920222948265,4.4475818569013025E-5,45.48248741243285,,0.0,true
39628357129735163,193.60775149580286,24.34629707164854,1.073937691138334,QSO,-0.1855711460193492,0.0,4.5977737003007184E-5,44.75367171117875,,1.5115150673160575E24,true
39628357133927696,193.75895776047832,24.32223384588934,1.8505814934391664,QSO,-0.0504794980731928,0.004066153660911549,4.750418607980213E-5,45.99810753370672,,0.0,true
39628357138121312,193.98012909794306,24.19770106830086,0.9544607749029071,QSO,-0.021009776220140886,0.005023493236011098,1.6629513655201062E-5,45.0679336055771,1,0.0,true
39628357138124368,194.129689806902,24.262635512501173,1.7204917292331745,QSO,-0.018878450383619183,0.0,4.692816170252031E-5,45.374449375634825,,0.0,true
39628357138126131,194.21104804884135,24.35804242697628,0.6041653193262061,QSO,0.0693260859051541,0.0,1.9143288383415438E-5,44.16293007921235,2,2.3553716791216833E25,true
39628357146514822,194.75842202405386,24.168863526311505,1.5292921412831135,QSO,0.01591953772227417,0.0028509763223324215,1.972167824275187E-5,45.321053592987056,,0.0,true
39628357150704963,194.83695877462213,24.274269536118112,1.3727938801435842,QSO,0.2570741729965911,0.0,2.6009674028265918E-5,45.160146915314044,4,0.0,true
