wave,obj,sky,noise,s2n
6460.0,107.546,334.731,12.6032,4.3140965
6470.0,107.571,483.674,12.6032,3.8601973
6480.0,107.604,347.598,12.6032,4.2704273
6490.0,107.655,300.272,12.6032,4.4483649
6500.0,107.763,385.829,12.6032,4.1481868
6510.0,107.88,504.588,12.6032,3.8173832
6520.0,108.0,303.938,12.6032,4.4468661
6530.0,108.134,336.103,12.6032,4.3306686
6540.0,108.35,469.485,12.6032,3.9236622
6550.0,108.502,363.152,12.6032,4.2492449
6560.0,108.744,502.728,12.6032,3.8505464
6570.0,108.912,353.717,12.6032,4.2964509
6580.0,109.144,445.071,12.6032,4.0178289
6590.0,109.406,334.849,12.6032,4.381718
6600.0,109.649,332.976,12.6032,4.397489
6610.0,109.872,404.222,12.6032,4.1642866
6620.0,110.227,281.072,12.6032,4.6239529
6630.0,110.474,324.333,12.6032,4.4599665
6640.0,110.747,339.56,12.6032,4.413381
6650.0,111.11,303.351,12.6032,4.5652498
6660.0,111.369,322.643,12.6032,4.4992832
6670.0,111.708,338.382,12.6032,4.4526173
6680.0,112.016,337.988,12.6032,4.4652344
6690.0,112.292,307.649,12.6032,4.5919556
6700.0,112.611,309.813,12.6032,4.5951214
6710.0,112.93,392.873,12.6032,4.3073614
6720.0,113.227,365.43,12.6032,4.4103609
6730.0,113.526,311.561,12.6032,4.6219564
6740.0,113.783,301.698,12.6032,4.6713488
6750.0,114.089,316.573,12.6032,4.6227769
6760.0,114.324,276.297,12.6032,4.7994835
6770.0,114.526,281.075,12.6032,4.7862018
6780.0,114.819,279.847,12.6032,4.8025787
6790.0,114.976,294.984,12.6032,4.7435408
6800.0,115.123,279.077,12.6032,4.817392
6810.0,115.342,271.697,12.6032,4.8584105
6820.0,115.381,280.989,12.6032,4.818694
6830.0,115.541,380.147,12.6032,4.4414614
6840.0,115.582,870.79,12.6032,3.353881
6850.0,115.597,362.762,12.6032,4.5040828
6860.0,115.633,280.467,12.6032,4.8304529
6870.0,115.552,1033.5,12.6032,3.1367803
6880.0,115.495,276.137,12.6032,4.8443759
6890.0,115.4,325.596,12.6032,4.6353402
6900.0,115.305,306.443,12.6032,4.7082556
6910.0,115.096,313.176,12.6032,4.6732952
6920.0,114.908,441.508,12.6032,4.2241152
6930.0,114.661,610.838,12.6032,3.7884148
6940.0,114.367,297.149,12.6032,4.711827
6950.0,114.008,410.983,12.6032,4.2867903
6960.0,113.667,418.815,12.6032,4.2505271
6970.0,113.224,293.029,12.6032,4.6863924
6980.0,112.837,394.144,12.6032,4.2999697
6990.0,112.358,337.66,12.6032,4.4788849
7000.0,111.821,293.642,12.6032,4.6313747
7010.0,111.263,381.387,12.6032,4.2865055
7020.0,110.708,366.505,12.6032,4.3168378
7030.0,110.065,289.38,12.6032,4.5830452
7040.0,109.413,334.997,12.6032,4.381439
7050.0,108.8,406.774,12.6032,4.1189578
7060.0,108.093,340.133,12.6032,4.3146677
7070.0,107.363,380.233,12.6032,4.151971
7080.0,106.628,356.866,12.6032,4.2031108
7090.0,105.95,372.119,12.6032,4.1278929
7100.0,105.169,323.099,12.6032,4.2687861
7110.0,104.428,291.673,12.6032,4.3606364
7120.0,103.661,297.905,12.6032,4.3071707
7130.0,102.907,332.666,12.6032,4.1507553
7140.0,102.185,298.418,12.6032,4.2492743
7150.0,101.418,400.356,12.6032,3.8788026
7160.0,100.697,306.864,12.6032,4.161217
7170.0,100.05,321.588,12.6032,4.0835735
7180.0,99.3654,312.858,12.6032,4.0890782
7190.0,98.7699,239.328,12.6032,4.3593328
7200.0,98.1547,245.542,12.6032,4.3076845
7210.0,97.5834,260.616,12.6032,4.2215723
7220.0,97.044,224.224,12.6032,4.3578754
7230.0,96.6341,292.152,12.6032,4.0610831
7240.0,96.2408,524.885,12.6032,3.3854502
7250.0,95.9048,1855.1,12.6032,2.048042
7260.0,95.6042,577.987,12.6032,3.2548003
7270.0,95.3873,314.741,12.6032,3.9320943
7280.0,95.2945,2292.99,12.6032,1.8518131
7290.0,95.1989,1026.38,12.6032,2.6111303
7300.0,95.2098,518.592,12.6032,3.36501
7310.0,95.2888,674.615,12.6032,3.0705051
7320.0,95.434,1773.12,12.6032,2.0790812
7330.0,95.6975,463.681,12.6032,3.508751
7340.0,95.9747,426.485,12.6032,3.6135461
7350.0,96.3547,760.23,12.6032,2.9689208
7360.0,96.8048,521.348,12.6032,3.4118829
7370.0,97.2996,772.314,12.6032,2.9789661
7380.0,97.8381,511.501,12.6032,3.4682172
7390.0,98.3922,295.359,12.6032,4.1164818
7400.0,99.0099,574.143,12.6032,3.3719106
7410.0,99.6299,705.073,12.6032,3.1519337
7420.0,100.293,310.728,12.6032,4.1317606
7430.0,100.893,321.403,12.6032,4.1157628
7440.0,101.488,520.691,12.6032,3.5680858
7450.0,102.032,345.508,12.6032,4.0742391
7460.0,102.448,295.158,12.6032,4.2717952
7470.0,102.786,499.186,12.6032,3.6617891
7480.0,102.955,656.528,12.6032,3.336946
7490.0,102.937,655.45,12.6032,3.3383427
7500.0,102.776,379.161,12.6032,3.991641
7510.0,102.209,280.539,12.6032,4.3203016
7520.0,101.409,387.13,12.6032,3.9181443
7530.0,100.218,1322.97,12.6032,2.4723768
7540.0,98.5498,406.261,12.6032,3.7600871
7550.0,96.4109,308.993,12.6032,3.9911507
7560.0,93.711,406.386,12.6032,3.5877839
7570.0,90.4094,354.993,12.6032,3.6151749
7580.0,86.3187,590.055,12.6032,2.933112
7590.0,81.4254,419.239,12.6032,3.1149187
7600.0,75.636,253.257,12.6032,3.3667118
7610.0,68.8298,127.31,12.6032,3.5940072
7620.0,60.8853,185.47,12.6032,2.973081
7630.0,51.6851,196.235,12.6032,2.517805
7640.0,41.4635,101.999,12.6032,2.3434606
7650.0,31.2382,73.9308,12.6032,1.8885437
7660.0,21.0094,65.138,12.6032,1.3176824
7670.0,10.777,48.9799,12.6032,0.71503771
7680.0,0.54092,1.51223,12.6032,0.041794824
7690.0,0.00578424,0.0206901,12.6032,0.00044973878
7700.0,0.00578526,0.029111,12.6032,0.00044980609
7710.0,0.00578628,0.0227016,12.6032,0.00044989441
7720.0,0.0057873,0.202104,12.6032,0.00044971987
7730.0,0.00578832,0.059177,12.6032,0.00045000134
7740.0,0.00578934,0.0271945,12.6032,0.00045012592
7750.0,0.00579036,0.049114,12.6032,0.00045017421
7760.0,0.00579138,0.0835156,12.6032,0.00045020479
7770.0,0.0057924,0.0336736,12.6032,0.00045035473
7780.0,0.00579342,0.0424864,12.6032,0.00045042163
